InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
541821,47566,Notebook,3,2024-12-11 07:52:00,139.74,10228,Spain,419.22
541822,22423,LED Lamp,20,2023-04-03 20:40:00,21.32,10662,Netherlands,426.4
541823,85123A,White Hanging Heart,10,2023-08-27 16:45:00,65.97,10328,France,659.7
541824,47566,Notebook,4,2024-12-13 01:24:00,126.22,10336,United Kingdom,504.88
541825,22423,LED Lamp,14,2023-11-02 01:23:00,90.39,10910,Germany,1265.46
541826,22752,Gift Bag,12,2024-04-22 13:51:00,89.81,10136,United Kingdom,1077.72
541827,22423,LED Lamp,13,2024-03-18 19:39:00,146.38,10362,France,1902.94
541828,47566,Notebook,13,2023-04-28 04:00:00,62.48,10455,Ireland,812.24
541829,22423,LED Lamp,15,2023-10-27 00:59:00,94.89,10105,Netherlands,1423.35
541830,85123A,White Hanging Heart,16,2023-02-18 15:20:00,134.52,10719,Nigeria,2152.32
541831,85123A,White Hanging Heart,19,2024-10-23 09:40:00,78.13,10243,Nigeria,1484.47
541832,85123A,White Hanging Heart,10,2024-03-21 09:14:00,111.92,10218,Ireland,1119.2
541833,85123A,White Hanging Heart,9,2024-04-25 05:50:00,42.39,10773,United Kingdom,381.51
541834,90019,Water Bottle,19,2024-04-19 20:59:00,9.49,10618,Spain,180.31
541835,22423,LED Lamp,4,2024-06-30 02:22:00,123.66,10334,Nigeria,494.64
541836,22752,Gift Bag,16,2024-11-19 02:53:00,90.25,10478,Netherlands,1444.0
541837,85123A,White Hanging Heart,1,2024-02-27 14:08:00,27.66,10855,Spain,27.66
541838,22423,LED Lamp,18,2023-06-02 00:54:00,65.15,10720,Germany,1172.7
541839,71053,Coffee Mug,20,2023-10-24 23:40:00,7.81,10114,Spain,156.2
541840,85123A,White Hanging Heart,11,2023-07-08 23:34:00,131.09,10387,Germany,1441.99
541841,90019,Water Bottle,4,2024-02-23 14:07:00,105.19,10478,United Kingdom,420.76
541842,90019,Water Bottle,5,2024-01-06 10:45:00,110.19,10908,Germany,550.95
541843,71053,Coffee Mug,9,2024-08-27 14:15:00,19.89,10195,Nigeria,179.01
541844,85123A,White Hanging Heart,7,2024-12-12 23:48:00,105.46,10702,United Kingdom,738.22
541845,71053,Coffee Mug,8,2024-08-19 20:05:00,8.51,10143,Netherlands,68.08
541846,84406B,Storage Box,18,2023-03-03 12:41:00,65.24,10961,Ireland,1174.32
541847,47566,Notebook,8,2023-03-04 14:45:00,44.68,10774,Netherlands,357.44
541848,22752,Gift Bag,17,2023-12-19 12:02:00,17.78,10143,Ireland,302.26
541849,22752,Gift Bag,10,2024-03-23 16:09:00,147.85,10662,Nigeria,1478.5
541850,71053,Coffee Mug,16,2023-10-21 08:27:00,119.61,10993,Germany,1913.76
541851,71053,Coffee Mug,10,2024-10-03 07:19:00,63.88,10742,France,638.8
541852,47566,Notebook,14,2023-09-10 10:52:00,54.71,10705,France,765.94
541853,84406B,Storage Box,6,2024-11-14 14:33:00,66.71,10758,Spain,400.26
541854,22752,Gift Bag,17,2024-11-30 08:34:00,148.15,10411,Germany,2518.55
541855,85123A,White Hanging Heart,13,2023-12-22 10:59:00,62.72,10189,Spain,815.36
541856,22423,LED Lamp,4,2023-09-30 07:09:00,91.31,10831,Spain,365.24
541857,22423,LED Lamp,17,2023-05-15 09:28:00,67.37,10109,France,1145.29
541858,47566,Notebook,18,2023-12-09 04:40:00,6.63,10366,Nigeria,119.34
541859,84406B,Storage Box,18,2024-08-09 18:44:00,58.12,10888,Nigeria,1046.16
541860,71053,Coffee Mug,5,2024-04-02 10:45:00,48.36,10014,Nigeria,241.8
541861,22752,Gift Bag,15,2024-05-06 06:45:00,79.43,10021,United Kingdom,1191.45
541862,47566,Notebook,5,2024-07-01 01:46:00,85.68,10889,Nigeria,428.4
541863,47566,Notebook,14,2023-07-12 13:26:00,145.1,10351,Spain,2031.4
541864,22423,LED Lamp,12,2024-04-17 20:46:00,115.75,10529,United Kingdom,1389.0
541865,90019,Water Bottle,12,2024-07-04 15:37:00,77.76,10236,Nigeria,933.12
541866,22423,LED Lamp,19,2024-06-19 03:46:00,98.98,10579,Netherlands,1880.62
541867,71053,Coffee Mug,8,2024-12-31 09:17:00,39.32,10609,Spain,314.56
541868,22752,Gift Bag,2,2023-09-06 16:38:00,4.84,10250,France,9.68
541869,84406B,Storage Box,18,2024-06-02 05:26:00,28.73,10071,Germany,517.14
541870,71053,Coffee Mug,12,2023-10-30 23:48:00,61.35,10376,Netherlands,736.2
541871,47566,Notebook,6,2024-09-15 07:41:00,23.15,10307,Germany,138.9
541872,22752,Gift Bag,8,2024-07-20 17:10:00,22.1,10944,Spain,176.8
541873,90019,Water Bottle,16,2023-08-04 19:55:00,33.37,10387,United Kingdom,533.92
541874,90019,Water Bottle,18,2023-08-12 22:50:00,102.45,10931,France,1844.1
541875,22423,LED Lamp,4,2024-06-19 11:31:00,139.12,10195,Spain,556.48
541876,71053,Coffee Mug,6,2023-05-28 09:15:00,74.22,10029,Netherlands,445.32
541877,90019,Water Bottle,1,2023-08-07 13:45:00,65.51,10413,France,65.51
541878,22423,LED Lamp,16,2023-05-27 00:06:00,73.18,10885,France,1170.88
541879,84406B,Storage Box,10,2024-03-13 11:25:00,144.67,10554,Germany,1446.7
541880,71053,Coffee Mug,3,2024-12-09 08:52:00,62.64,10426,Germany,187.92
541881,71053,Coffee Mug,2,2024-02-14 20:47:00,35.04,10558,Spain,70.08
541882,84406B,Storage Box,8,2023-08-14 17:38:00,107.25,10461,Nigeria,858.0
541883,85123A,White Hanging Heart,5,2023-06-24 05:42:00,96.22,10819,Germany,481.1
541884,22752,Gift Bag,18,2024-04-09 01:13:00,66.38,10610,Germany,1194.84
541885,84406B,Storage Box,15,2024-07-30 01:23:00,56.56,10872,France,848.4
541886,22423,LED Lamp,6,2024-03-03 13:41:00,19.29,10156,United Kingdom,115.74
541887,22752,Gift Bag,5,2023-09-09 05:54:00,52.84,10573,Nigeria,264.2
541888,22752,Gift Bag,5,2024-12-20 17:53:00,6.1,10446,Nigeria,30.5
541889,90019,Water Bottle,14,2023-06-23 08:40:00,50.89,10891,Germany,712.46
541890,84406B,Storage Box,9,2024-10-12 21:08:00,135.28,10885,Nigeria,1217.52
541891,71053,Coffee Mug,10,2024-05-27 00:32:00,41.2,10546,Netherlands,412.0
541892,47566,Notebook,4,2023-09-23 20:16:00,32.94,10176,United Kingdom,131.76
541893,22752,Gift Bag,16,2024-03-06 04:31:00,131.03,10584,Netherlands,2096.48
541894,84406B,Storage Box,4,2024-11-13 17:25:00,13.88,10277,Nigeria,55.52
541895,71053,Coffee Mug,14,2023-12-27 19:37:00,137.64,10671,Germany,1926.96
541896,22423,LED Lamp,19,2024-11-28 19:06:00,7.43,10554,Netherlands,141.17
541897,85123A,White Hanging Heart,4,2023-06-01 22:34:00,57.9,10507,Spain,231.6
541898,90019,Water Bottle,10,2024-09-14 13:07:00,132.97,10120,Ireland,1329.7
541899,47566,Notebook,20,2023-09-26 17:19:00,89.31,10444,Ireland,1786.2
541900,71053,Coffee Mug,20,2024-12-31 13:57:00,72.86,10597,Spain,1457.2
541901,84406B,Storage Box,12,2024-08-02 13:39:00,104.12,10553,Nigeria,1249.44
541902,22752,Gift Bag,8,2024-03-17 23:39:00,76.38,10195,Netherlands,611.04
541903,22752,Gift Bag,6,2023-05-20 10:33:00,85.56,10552,Ireland,513.36
541904,71053,Coffee Mug,14,2023-06-02 07:38:00,9.89,10771,Netherlands,138.46
541905,22423,LED Lamp,20,2023-07-26 22:02:00,28.15,10353,Spain,563.0
541906,22752,Gift Bag,12,2024-08-27 12:56:00,97.34,10366,France,1168.08
541907,47566,Notebook,19,2023-10-19 15:16:00,85.77,10481,France,1629.63
541908,85123A,White Hanging Heart,7,2024-12-10 00:23:00,67.19,10653,United Kingdom,470.33
541909,85123A,White Hanging Heart,20,2024-07-17 01:41:00,80.04,10758,United Kingdom,1600.8
541910,85123A,White Hanging Heart,2,2023-10-11 16:05:00,51.39,10728,Germany,102.78
541911,90019,Water Bottle,14,2023-03-12 09:54:00,72.03,10979,Nigeria,1008.42
541912,85123A,White Hanging Heart,1,2024-09-08 21:28:00,9.95,10739,Spain,9.95
541913,84406B,Storage Box,12,2024-08-30 03:17:00,38.6,10136,Ireland,463.2
541914,47566,Notebook,7,2024-04-16 18:21:00,148.56,10939,Nigeria,1039.92
541915,84406B,Storage Box,15,2024-01-16 08:37:00,41.62,10895,France,624.3
541916,84406B,Storage Box,6,2023-03-16 18:27:00,134.6,10309,France,807.6
541917,85123A,White Hanging Heart,18,2024-04-05 09:01:00,19.01,10286,Spain,342.18
541918,22423,LED Lamp,17,2023-10-27 21:19:00,56.12,10292,Netherlands,954.04
541919,85123A,White Hanging Heart,11,2023-09-27 22:12:00,28.66,10977,Spain,315.26
541920,22423,LED Lamp,11,2024-01-13 17:00:00,139.82,10823,United Kingdom,1538.02
541921,47566,Notebook,18,2023-07-07 17:26:00,133.25,10026,Germany,2398.5
541922,22423,LED Lamp,11,2024-07-06 15:13:00,93.4,10503,Ireland,1027.4
541923,22423,LED Lamp,6,2024-04-26 11:05:00,122.34,10556,Germany,734.04
541924,22423,LED Lamp,3,2023-08-20 10:28:00,26.46,10946,Spain,79.38
541925,71053,Coffee Mug,11,2024-02-02 22:06:00,50.92,10791,Spain,560.12
541926,71053,Coffee Mug,20,2023-10-01 10:34:00,139.93,10621,Nigeria,2798.6
541927,71053,Coffee Mug,19,2024-10-27 10:46:00,63.22,10368,Netherlands,1201.18
541928,22423,LED Lamp,7,2024-03-08 11:23:00,58.63,10238,Spain,410.41
541929,85123A,White Hanging Heart,3,2023-06-24 10:18:00,83.67,10284,France,251.01
541930,85123A,White Hanging Heart,12,2024-05-26 16:35:00,80.55,10577,Nigeria,966.6
541931,85123A,White Hanging Heart,18,2024-11-06 16:41:00,72.97,10524,Spain,1313.46
541932,84406B,Storage Box,4,2023-08-07 04:05:00,29.01,10070,France,116.04
541933,85123A,White Hanging Heart,2,2023-03-30 18:59:00,82.51,10117,Germany,165.02
541934,22752,Gift Bag,17,2024-09-30 00:27:00,68.59,10972,Ireland,1166.03
541935,84406B,Storage Box,20,2024-07-15 08:08:00,19.45,10764,Nigeria,389.0
541936,84406B,Storage Box,8,2024-11-11 14:07:00,55.63,10772,France,445.04
541937,90019,Water Bottle,13,2024-02-25 09:27:00,9.06,10325,Netherlands,117.78
541938,90019,Water Bottle,8,2023-11-23 02:14:00,146.21,10220,France,1169.68
541939,85123A,White Hanging Heart,17,2024-09-27 04:57:00,41.46,10162,United Kingdom,704.82
541940,71053,Coffee Mug,9,2024-08-24 13:25:00,52.67,10570,United Kingdom,474.03
541941,71053,Coffee Mug,2,2024-09-23 18:03:00,108.91,10827,Spain,217.82
541942,47566,Notebook,20,2023-10-22 00:26:00,1.85,10600,Spain,37.0
541943,84406B,Storage Box,16,2023-12-13 02:40:00,65.97,10257,Nigeria,1055.52
541944,90019,Water Bottle,18,2024-08-22 15:42:00,80.08,10372,Nigeria,1441.44
541945,22423,LED Lamp,20,2023-11-09 11:31:00,36.33,10666,Ireland,726.6
541946,22752,Gift Bag,8,2023-11-08 09:11:00,83.79,10660,Nigeria,670.32
541947,22423,LED Lamp,6,2023-09-20 15:35:00,65.71,10587,United Kingdom,394.26
541948,85123A,White Hanging Heart,7,2023-02-28 01:10:00,115.11,10482,United Kingdom,805.77
541949,90019,Water Bottle,17,2024-08-26 02:38:00,62.65,10966,United Kingdom,1065.05
541950,71053,Coffee Mug,2,2024-08-01 11:45:00,121.14,10584,Nigeria,242.28
541951,90019,Water Bottle,9,2024-06-22 20:44:00,51.75,10782,Spain,465.75
541952,22423,LED Lamp,11,2023-10-11 07:45:00,14.17,10431,Ireland,155.87
541953,85123A,White Hanging Heart,13,2023-09-26 12:10:00,37.05,10024,United Kingdom,481.65
541954,71053,Coffee Mug,13,2024-12-23 07:05:00,133.68,10412,France,1737.84
541955,22752,Gift Bag,13,2023-12-18 00:02:00,133.81,10943,Germany,1739.53
541956,47566,Notebook,13,2023-02-02 07:36:00,40.7,10665,Ireland,529.1
541957,90019,Water Bottle,18,2024-11-12 21:03:00,131.23,10183,France,2362.14
541958,71053,Coffee Mug,19,2024-09-26 06:22:00,105.91,10069,Germany,2012.29
541959,22752,Gift Bag,11,2023-11-03 08:30:00,100.56,10708,Ireland,1106.16
541960,71053,Coffee Mug,1,2023-08-27 23:57:00,94.92,10791,Ireland,94.92
541961,85123A,White Hanging Heart,10,2024-06-03 06:20:00,58.35,10397,France,583.5
541962,22423,LED Lamp,17,2024-05-16 16:42:00,136.37,10512,Ireland,2318.29
541963,22423,LED Lamp,4,2023-10-18 16:23:00,137.94,10953,Netherlands,551.76
541964,71053,Coffee Mug,7,2023-07-18 02:06:00,39.51,10664,France,276.57
541965,47566,Notebook,11,2024-10-14 21:53:00,76.33,10451,Nigeria,839.63
541966,47566,Notebook,17,2023-09-05 11:08:00,20.46,10365,Netherlands,347.82
541967,84406B,Storage Box,8,2024-03-13 18:50:00,25.8,10072,Germany,206.4
541968,22752,Gift Bag,17,2024-05-14 03:51:00,30.47,10064,Germany,517.99
541969,22423,LED Lamp,19,2024-06-04 07:25:00,134.18,10759,Netherlands,2549.42
541970,90019,Water Bottle,18,2024-08-07 05:33:00,67.9,10930,France,1222.2
541971,71053,Coffee Mug,3,2024-03-05 09:27:00,7.11,10529,Ireland,21.33
541972,71053,Coffee Mug,16,2023-08-22 01:12:00,104.2,10964,Ireland,1667.2
541973,22423,LED Lamp,19,2023-04-11 18:58:00,110.95,10091,Netherlands,2108.05
541974,90019,Water Bottle,11,2024-01-21 13:17:00,51.81,10758,Ireland,569.91
541975,90019,Water Bottle,12,2023-07-09 17:38:00,45.83,10118,Ireland,549.96
541976,84406B,Storage Box,20,2024-04-10 22:33:00,43.35,10475,Nigeria,867.0
541977,47566,Notebook,19,2023-05-21 09:47:00,129.52,10818,Spain,2460.88
541978,22752,Gift Bag,3,2024-12-03 16:32:00,144.83,10408,Nigeria,434.49
541979,22752,Gift Bag,8,2023-10-15 12:40:00,141.57,10285,United Kingdom,1132.56
541980,22752,Gift Bag,11,2024-02-08 04:03:00,65.03,10541,Nigeria,715.33
541981,85123A,White Hanging Heart,9,2023-11-17 21:24:00,15.56,10610,Germany,140.04
541982,71053,Coffee Mug,5,2024-08-21 17:49:00,101.66,10527,Nigeria,508.3
541983,84406B,Storage Box,7,2024-10-01 02:21:00,136.06,10124,Netherlands,952.42
541984,22423,LED Lamp,5,2024-04-19 20:51:00,16.65,10219,Netherlands,83.25
541985,22423,LED Lamp,8,2024-03-03 19:55:00,114.9,10402,Netherlands,919.2
541986,22423,LED Lamp,19,2023-08-04 09:44:00,32.87,10183,France,624.53
541987,71053,Coffee Mug,4,2024-12-02 14:16:00,91.53,10408,Nigeria,366.12
541988,47566,Notebook,13,2024-03-21 23:21:00,99.43,10469,Nigeria,1292.59
541989,71053,Coffee Mug,8,2024-04-18 15:14:00,101.53,10655,Spain,812.24
541990,85123A,White Hanging Heart,16,2024-07-18 19:32:00,17.9,10352,France,286.4
541991,90019,Water Bottle,3,2024-02-19 10:24:00,117.75,10628,United Kingdom,353.25
541992,22423,LED Lamp,7,2023-12-17 20:08:00,139.17,10606,Nigeria,974.19
541993,22423,LED Lamp,12,2024-11-09 21:34:00,64.49,10337,Netherlands,773.88
541994,84406B,Storage Box,15,2024-03-23 12:36:00,73.45,10457,United Kingdom,1101.75
541995,85123A,White Hanging Heart,16,2024-08-03 05:05:00,60.31,10537,Netherlands,964.96
541996,90019,Water Bottle,17,2024-05-25 15:42:00,79.6,10630,Nigeria,1353.2
541997,22752,Gift Bag,7,2024-08-05 22:34:00,35.1,10391,France,245.7
541998,22423,LED Lamp,15,2023-09-06 02:50:00,52.41,10349,Ireland,786.15
541999,85123A,White Hanging Heart,9,2024-03-22 14:00:00,60.89,10134,Spain,548.01
542000,90019,Water Bottle,18,2023-11-25 12:57:00,43.39,10952,France,781.02
542001,84406B,Storage Box,4,2023-03-31 03:51:00,49.87,10703,Spain,199.48
542002,71053,Coffee Mug,13,2023-02-25 16:05:00,106.21,10100,Ireland,1380.73
542003,84406B,Storage Box,17,2024-09-06 07:08:00,32.79,10722,United Kingdom,557.43
542004,22423,LED Lamp,3,2023-11-17 07:23:00,70.39,10309,France,211.17
542005,84406B,Storage Box,7,2023-10-29 12:40:00,46.66,10574,United Kingdom,326.62
542006,22752,Gift Bag,20,2024-06-17 19:53:00,24.75,10454,France,495.0
542007,47566,Notebook,5,2023-02-01 00:24:00,96.81,10654,Netherlands,484.05
542008,71053,Coffee Mug,18,2023-03-03 02:22:00,101.84,10351,France,1833.12
542009,47566,Notebook,1,2023-06-01 02:07:00,131.32,10511,Nigeria,131.32
542010,90019,Water Bottle,3,2024-03-24 13:14:00,148.44,10051,Germany,445.32
542011,47566,Notebook,17,2023-11-11 07:17:00,61.83,10141,France,1051.11
542012,84406B,Storage Box,15,2024-11-08 14:24:00,91.48,10310,Netherlands,1372.2
542013,47566,Notebook,1,2024-01-16 23:40:00,99.74,10425,Germany,99.74
542014,85123A,White Hanging Heart,17,2023-07-10 09:03:00,128.21,10173,United Kingdom,2179.57
542015,71053,Coffee Mug,3,2024-08-05 18:17:00,129.56,10672,France,388.68
542016,84406B,Storage Box,17,2023-08-01 18:27:00,49.54,10111,Spain,842.18
542017,85123A,White Hanging Heart,7,2023-09-25 06:33:00,58.63,10455,United Kingdom,410.41
542018,84406B,Storage Box,8,2024-08-07 03:29:00,117.22,10843,Spain,937.76
542019,22423,LED Lamp,12,2024-06-04 13:03:00,77.61,10528,Netherlands,931.32
542020,22423,LED Lamp,11,2024-04-02 08:45:00,20.13,10736,United Kingdom,221.43
542021,22423,LED Lamp,10,2024-10-30 00:54:00,37.32,10100,United Kingdom,373.2
542022,71053,Coffee Mug,3,2024-11-16 01:02:00,132.01,10609,Netherlands,396.03
542023,71053,Coffee Mug,11,2024-03-20 19:37:00,144.4,10436,Spain,1588.4
542024,71053,Coffee Mug,3,2023-11-22 22:47:00,135.37,10602,Netherlands,406.11
542025,90019,Water Bottle,5,2023-08-26 16:50:00,27.35,10041,United Kingdom,136.75
542026,22752,Gift Bag,3,2024-07-31 03:17:00,16.67,10357,Germany,50.01
542027,90019,Water Bottle,4,2024-12-15 19:45:00,93.6,10577,France,374.4
542028,22752,Gift Bag,15,2024-01-23 03:14:00,10.9,10414,Spain,163.5
542029,47566,Notebook,13,2024-10-16 07:42:00,102.39,10275,Germany,1331.07
542030,47566,Notebook,14,2023-02-23 23:46:00,113.66,10152,Nigeria,1591.24
542031,90019,Water Bottle,8,2023-12-18 02:05:00,35.17,10936,Germany,281.36
542032,22752,Gift Bag,12,2023-06-13 10:58:00,5.12,10670,Ireland,61.44
542033,84406B,Storage Box,10,2024-03-20 18:15:00,20.68,10252,Germany,206.8
542034,90019,Water Bottle,14,2024-03-13 19:45:00,36.43,10634,Germany,510.02
542035,71053,Coffee Mug,14,2024-01-19 11:13:00,27.28,10263,Spain,381.92
542036,47566,Notebook,8,2023-09-15 09:30:00,15.61,10189,Netherlands,124.88
542037,22752,Gift Bag,1,2023-02-12 04:55:00,19.27,10211,Spain,19.27
542038,71053,Coffee Mug,19,2023-07-08 00:23:00,75.72,10379,Netherlands,1438.68
542039,90019,Water Bottle,3,2023-03-23 08:50:00,143.55,10908,Germany,430.65
542040,47566,Notebook,17,2023-10-27 15:34:00,144.07,10777,Spain,2449.19
542041,22423,LED Lamp,18,2024-05-01 04:12:00,46.75,10754,Nigeria,841.5
542042,47566,Notebook,4,2024-04-19 14:52:00,51.39,10644,France,205.56
542043,22752,Gift Bag,12,2024-10-26 07:31:00,81.84,10658,United Kingdom,982.08
542044,85123A,White Hanging Heart,14,2024-02-09 12:14:00,74.26,10140,United Kingdom,1039.64
542045,22752,Gift Bag,8,2024-11-21 05:44:00,119.9,10432,France,959.2
542046,22752,Gift Bag,1,2024-09-26 04:23:00,149.73,10174,Nigeria,149.73
542047,84406B,Storage Box,20,2023-12-05 06:27:00,72.53,10468,Germany,1450.6
542048,47566,Notebook,4,2023-06-21 11:29:00,95.83,10513,France,383.32
542049,85123A,White Hanging Heart,11,2024-06-01 06:05:00,54.24,10003,Spain,596.64
542050,22423,LED Lamp,13,2023-05-13 19:40:00,89.1,10508,United Kingdom,1158.3
542051,85123A,White Hanging Heart,5,2023-11-13 16:26:00,138.09,10181,France,690.45
542052,84406B,Storage Box,4,2023-07-16 04:13:00,142.34,10690,Germany,569.36
542053,22752,Gift Bag,15,2023-03-09 10:06:00,37.92,10838,France,568.8
542054,90019,Water Bottle,3,2024-11-10 04:56:00,14.54,10492,France,43.62
542055,71053,Coffee Mug,16,2024-10-23 23:51:00,79.01,10333,United Kingdom,1264.16
542056,85123A,White Hanging Heart,2,2023-10-14 17:39:00,68.37,10401,Ireland,136.74
542057,71053,Coffee Mug,7,2024-05-22 23:09:00,143.27,10203,France,1002.89
542058,90019,Water Bottle,19,2024-12-23 10:59:00,76.89,10175,United Kingdom,1460.91
542059,90019,Water Bottle,17,2024-05-21 16:17:00,17.98,10779,Nigeria,305.66
542060,22752,Gift Bag,5,2023-03-03 19:57:00,93.19,10031,Netherlands,465.95
542061,85123A,White Hanging Heart,10,2024-10-23 01:47:00,92.46,10816,Netherlands,924.6
542062,85123A,White Hanging Heart,2,2023-04-03 22:35:00,136.85,10867,Nigeria,273.7
542063,85123A,White Hanging Heart,7,2023-08-26 11:48:00,144.4,10271,Germany,1010.8
542064,85123A,White Hanging Heart,7,2024-03-29 23:28:00,97.13,10256,Ireland,679.91
542065,85123A,White Hanging Heart,14,2024-08-24 13:27:00,54.45,10143,Nigeria,762.3
542066,47566,Notebook,1,2023-04-29 12:28:00,84.1,10039,Germany,84.1
542067,47566,Notebook,9,2023-08-16 16:46:00,63.98,10155,Spain,575.82
542068,90019,Water Bottle,17,2023-01-14 19:56:00,127.65,10996,Spain,2170.05
542069,71053,Coffee Mug,7,2024-03-29 06:54:00,113.63,10779,France,795.41
542070,22423,LED Lamp,13,2023-12-17 07:10:00,76.14,10867,Nigeria,989.82
542071,90019,Water Bottle,18,2023-11-04 05:42:00,138.13,10655,France,2486.34
542072,85123A,White Hanging Heart,2,2024-10-11 17:50:00,126.2,10196,Ireland,252.4
542073,47566,Notebook,11,2023-12-28 01:23:00,146.57,10310,United Kingdom,1612.27
542074,71053,Coffee Mug,6,2024-02-14 06:44:00,72.66,10348,Ireland,435.96
542075,84406B,Storage Box,5,2023-10-09 07:48:00,112.66,10440,United Kingdom,563.3
542076,71053,Coffee Mug,9,2023-12-03 17:42:00,140.44,10791,United Kingdom,1263.96
542077,71053,Coffee Mug,19,2024-11-05 01:32:00,95.59,10761,Nigeria,1816.21
542078,22423,LED Lamp,7,2024-11-10 00:22:00,5.63,10189,United Kingdom,39.41
542079,90019,Water Bottle,14,2023-09-02 09:03:00,10.35,10987,Germany,144.9
542080,71053,Coffee Mug,18,2023-09-16 08:22:00,41.22,10818,Netherlands,741.96
542081,90019,Water Bottle,6,2024-09-11 11:08:00,97.07,10876,Ireland,582.42
542082,47566,Notebook,19,2023-07-11 08:05:00,80.37,10233,France,1527.03
542083,90019,Water Bottle,2,2023-10-15 16:02:00,48.6,10741,Ireland,97.2
542084,90019,Water Bottle,11,2023-01-31 13:57:00,47.17,10402,Ireland,518.87
542085,90019,Water Bottle,14,2023-04-13 20:56:00,32.78,10032,United Kingdom,458.92
542086,90019,Water Bottle,18,2024-09-03 20:02:00,28.83,10028,Netherlands,518.94
542087,71053,Coffee Mug,14,2023-01-15 06:41:00,119.15,10071,Germany,1668.1
542088,47566,Notebook,5,2024-04-07 01:50:00,82.15,10935,Spain,410.75
542089,71053,Coffee Mug,7,2024-05-07 04:21:00,148.15,10910,United Kingdom,1037.05
542090,84406B,Storage Box,6,2023-05-21 09:50:00,39.52,10432,Spain,237.12
542091,90019,Water Bottle,4,2023-05-24 22:11:00,124.48,10931,Germany,497.92
542092,47566,Notebook,20,2023-04-05 07:57:00,101.58,10508,Netherlands,2031.6
542093,85123A,White Hanging Heart,12,2023-09-24 21:50:00,85.59,10341,Germany,1027.08
542094,22423,LED Lamp,15,2023-01-05 07:39:00,46.27,10679,Spain,694.05
542095,22423,LED Lamp,2,2023-05-25 20:07:00,117.74,10842,United Kingdom,235.48
542096,90019,Water Bottle,3,2023-10-16 18:38:00,100.35,10871,Spain,301.05
542097,71053,Coffee Mug,11,2023-03-29 17:07:00,36.57,10574,Nigeria,402.27
542098,47566,Notebook,10,2024-03-17 09:17:00,148.61,10837,Netherlands,1486.1
