Property_ID,City,Region,Property_Type,Bedrooms,Bathrooms,Size_sqft,Year_Built,Listing_Type,Days_On_Market,Garage,Swimming_Pool,Garden,Price,Agent_Name
1683,Kano,East,Apartment,5,2,5952,1995,Sale,153,Yes,Yes,No,733827.0,Agent_33
1684,Ibadan,North,Villa,2,3,1522,1993,Rent,17,Yes,Yes,Yes,217158.0,Agent_34
1685,Enugu,West,Apartment,4,2,2537,1990,Sale,39,Yes,No,Yes,421523.0,Agent_35
1686,Abuja,South,Villa,5,1,1064,2004,Sale,333,No,No,No,353094.0,Agent_36
1687,Port Harcourt,West,Apartment,1,4,5866,2020,Sale,348,No,No,Yes,988120.0,Agent_37
1688,Lagos,West,Bungalow,2,1,1559,2014,Sale,202,Yes,No,Yes,411538.0,Agent_38
1689,Port Harcourt,South,Villa,5,5,1924,2022,Sale,280,No,Yes,Yes,500703.0,Agent_39
1690,Port Harcourt,East,Villa,5,4,4623,2024,Rent,88,Yes,No,No,916523.0,Agent_40
1691,Kano,West,Duplex,3,3,719,1994,Rent,300,Yes,No,No,98127.0,Agent_41
1692,Enugu,West,Duplex,6,4,905,1994,Sale,292,Yes,Yes,No,211729.0,Agent_42
1693,Lagos,East,Apartment,4,2,2137,2025,Rent,355,Yes,Yes,No,483274.0,Agent_43
1694,Port Harcourt,South,Villa,3,2,2818,2006,Sale,70,Yes,No,No,475773.0,Agent_44
1695,Lagos,North,Apartment,7,4,2259,2003,Rent,124,No,Yes,Yes,720149.0,Agent_45
1696,Abuja,East,Bungalow,2,5,2174,2018,Rent,80,No,Yes,No,464452.0,Agent_46
1697,Kano,North,Duplex,6,2,1291,1997,Sale,45,Yes,Yes,Yes,213058.0,Agent_47
1698,Abuja,North,Apartment,5,2,4082,2023,Rent,233,No,No,No,883443.0,Agent_48
1699,Lagos,East,Apartment,3,3,5558,1990,Sale,154,No,No,Yes,1157851.0,Agent_49
1700,Lagos,West,Duplex,6,4,1809,2018,Rent,180,Yes,Yes,No,560442.0,Agent_50
1701,Enugu,North,Villa,7,2,4333,2025,Sale,31,No,Yes,No,670234.0,Agent_1
1702,Port Harcourt,North,Apartment,4,5,5429,2018,Sale,85,No,No,Yes,938777.0,Agent_2
1703,Port Harcourt,South,Duplex,7,1,4912,1994,Sale,45,Yes,No,Yes,882469.0,Agent_3
1704,Abuja,West,Villa,2,4,5916,2021,Sale,323,No,Yes,Yes,1129426.0,Agent_4
1705,Kano,North,Bungalow,1,3,1830,2013,Sale,332,No,Yes,Yes,251954.0,Agent_5
1706,Ibadan,South,Duplex,3,2,4946,2008,Sale,243,No,No,No,665094.0,Agent_6
1707,Port Harcourt,West,Apartment,2,5,1010,2001,Rent,40,No,Yes,Yes,270998.0,Agent_7
1708,Enugu,East,Bungalow,1,4,3072,1990,Sale,182,No,No,Yes,465486.0,Agent_8
1709,Abuja,East,Villa,3,5,4429,1996,Rent,297,Yes,Yes,No,851961.0,Agent_9
1710,Abuja,South,Villa,2,5,991,2006,Sale,81,Yes,No,Yes,235924.0,Agent_10
1711,Ibadan,East,Duplex,7,3,2117,2023,Rent,38,Yes,Yes,Yes,354852.0,Agent_11
1712,Enugu,North,Duplex,2,4,2556,1996,Sale,356,Yes,No,Yes,373073.0,Agent_12
1713,Kano,West,Duplex,6,2,2020,2006,Sale,57,Yes,Yes,No,355014.0,Agent_13
1714,Enugu,North,Villa,7,3,2083,1992,Rent,322,No,Yes,Yes,369732.0,Agent_14
1715,Kano,North,Bungalow,3,2,2075,2018,Sale,30,No,Yes,No,271209.0,Agent_15
1716,Enugu,East,Villa,2,1,4446,2011,Sale,266,Yes,Yes,Yes,599624.0,Agent_16
1717,Enugu,North,Apartment,5,5,2261,2018,Sale,227,Yes,No,No,370264.0,Agent_17
1718,Lagos,East,Villa,3,1,2491,1994,Sale,317,Yes,Yes,No,560005.0,Agent_18
1719,Abuja,West,Apartment,2,5,3679,2019,Rent,292,No,No,Yes,748996.0,Agent_19
1720,Enugu,West,Bungalow,6,3,5864,2012,Sale,54,No,No,Yes,866864.0,Agent_20
1721,Ibadan,North,Duplex,1,2,3826,2010,Rent,97,No,Yes,Yes,448611.0,Agent_21
1722,Enugu,South,Duplex,1,2,1546,2015,Sale,4,No,No,Yes,255222.0,Agent_22
1723,Port Harcourt,East,Villa,5,3,3392,2010,Sale,310,No,Yes,Yes,679219.0,Agent_23
1724,Abuja,East,Duplex,3,4,3113,2009,Sale,91,No,No,Yes,603028.0,Agent_24
1725,Port Harcourt,North,Bungalow,6,1,4392,2012,Sale,89,Yes,Yes,No,765336.0,Agent_25
1726,Abuja,East,Duplex,2,1,4644,1993,Rent,320,No,Yes,No,846878.0,Agent_26
1727,Port Harcourt,East,Villa,2,2,961,2010,Sale,92,Yes,No,Yes,190607.0,Agent_27
1728,Enugu,South,Bungalow,1,2,4931,2010,Sale,150,Yes,No,No,665953.0,Agent_28
1729,Enugu,South,Apartment,6,2,1881,1990,Sale,234,No,Yes,Yes,353174.0,Agent_29
1730,Lagos,North,Villa,7,3,1645,2004,Rent,337,No,No,Yes,469742.0,Agent_30
1731,Ibadan,South,Apartment,5,4,4015,2006,Rent,59,No,Yes,No,546395.0,Agent_31
1732,Port Harcourt,North,Bungalow,1,1,4954,2003,Rent,185,No,Yes,Yes,847116.0,Agent_32
1733,Kano,West,Villa,1,5,692,2008,Rent,44,No,No,No,137169.0,Agent_33
1734,Lagos,North,Villa,5,3,5996,2023,Sale,180,No,Yes,Yes,1232706.0,Agent_34
1735,Port Harcourt,West,Bungalow,3,1,4034,1995,Sale,76,No,No,No,636307.0,Agent_35
1736,Port Harcourt,North,Duplex,2,4,1255,1995,Rent,144,No,Yes,Yes,310526.0,Agent_36
1737,Lagos,East,Villa,3,3,2184,1994,Sale,101,Yes,Yes,No,578314.0,Agent_37
1738,Enugu,South,Villa,6,1,3025,1996,Sale,272,Yes,Yes,No,457408.0,Agent_38
1739,Port Harcourt,West,Apartment,7,3,1327,2022,Rent,55,No,No,Yes,316579.0,Agent_39
1740,Enugu,North,Duplex,4,1,1389,2002,Sale,189,Yes,Yes,Yes,218404.0,Agent_40
1741,Lagos,South,Apartment,4,1,5248,1990,Rent,351,No,Yes,No,1061138.0,Agent_41
1742,Enugu,North,Apartment,4,4,2955,2002,Rent,335,Yes,No,Yes,544509.0,Agent_42
1743,Abuja,South,Duplex,5,5,2833,2016,Rent,77,Yes,Yes,Yes,634298.0,Agent_43
1744,Kano,South,Duplex,1,4,5446,1996,Rent,296,No,No,Yes,675158.0,Agent_44
1745,Port Harcourt,North,Bungalow,7,1,610,1992,Rent,219,No,No,Yes,180567.0,Agent_45
1746,Ibadan,West,Duplex,3,3,5215,2014,Rent,277,No,No,Yes,664796.0,Agent_46
1747,Kano,West,Villa,2,4,1292,2022,Sale,66,Yes,Yes,Yes,165539.0,Agent_47
1748,Enugu,East,Duplex,4,5,5753,2006,Sale,136,Yes,No,No,867271.0,Agent_48
1749,Port Harcourt,South,Bungalow,3,1,5183,2003,Sale,234,No,Yes,No,905692.0,Agent_49
1750,Enugu,East,Bungalow,4,4,3143,2012,Rent,199,Yes,No,Yes,547648.0,Agent_50
1751,Abuja,East,Bungalow,7,4,3914,2013,Rent,266,No,Yes,No,879554.0,Agent_1
1752,Lagos,North,Duplex,4,4,1809,2018,Rent,43,Yes,No,Yes,465094.0,Agent_2
1753,Port Harcourt,North,Duplex,2,4,796,2016,Sale,361,No,No,No,230070.0,Agent_3
1754,Abuja,North,Apartment,6,3,2129,2012,Sale,228,Yes,No,Yes,621010.0,Agent_4
1755,Abuja,South,Apartment,6,5,1068,2020,Rent,227,No,Yes,Yes,338104.0,Agent_5
1756,Port Harcourt,North,Villa,7,5,5783,2025,Rent,63,No,No,Yes,1082571.0,Agent_6
1757,Enugu,North,Apartment,6,1,5427,2006,Rent,171,No,Yes,No,806911.0,Agent_7
1758,Ibadan,South,Villa,5,2,5205,1992,Rent,250,Yes,Yes,Yes,697635.0,Agent_8
1759,Abuja,South,Bungalow,1,3,4611,2025,Rent,338,No,Yes,Yes,865746.0,Agent_9
1760,Kano,West,Apartment,5,1,5965,1994,Sale,250,Yes,Yes,No,689058.0,Agent_10
1761,Abuja,North,Duplex,3,1,571,2004,Rent,307,No,Yes,No,239288.0,Agent_11
1762,Ibadan,North,Apartment,5,4,4865,1995,Rent,238,No,Yes,Yes,687476.0,Agent_12
1763,Enugu,North,Villa,3,2,4882,1999,Rent,56,No,No,No,711429.0,Agent_13
1764,Enugu,West,Apartment,3,2,565,2021,Rent,171,Yes,No,No,87488.0,Agent_14
1765,Kano,North,Bungalow,1,3,1379,2012,Sale,34,Yes,Yes,Yes,204507.0,Agent_15
1766,Abuja,West,Duplex,2,2,567,2006,Rent,315,Yes,Yes,Yes,132012.0,Agent_16
1767,Enugu,East,Villa,7,1,1716,2009,Rent,130,No,No,Yes,344898.0,Agent_17
1768,Ibadan,West,Duplex,1,2,3527,2004,Rent,130,Yes,No,Yes,459986.0,Agent_18
1769,Port Harcourt,East,Duplex,7,2,5998,2011,Sale,151,No,Yes,No,1119331.0,Agent_19
1770,Lagos,North,Villa,6,5,5569,1995,Rent,143,No,No,Yes,1255643.0,Agent_20
1771,Lagos,East,Duplex,6,1,3739,1993,Sale,118,No,Yes,Yes,806274.0,Agent_21
1772,Lagos,West,Duplex,5,2,3980,2012,Rent,204,No,No,Yes,962554.0,Agent_22
1773,Abuja,South,Apartment,3,2,1007,2008,Rent,235,No,No,No,311772.0,Agent_23
1774,Kano,East,Duplex,4,4,4214,2020,Rent,17,Yes,No,Yes,548387.0,Agent_24
1775,Enugu,East,Duplex,4,2,3384,1992,Rent,82,Yes,No,Yes,494051.0,Agent_25
1776,Port Harcourt,North,Duplex,7,2,1625,2017,Rent,14,No,No,Yes,410410.0,Agent_26
1777,Ibadan,West,Duplex,3,5,1385,1992,Rent,81,No,Yes,No,215632.0,Agent_27
1778,Port Harcourt,East,Villa,7,1,3341,2003,Rent,207,Yes,Yes,Yes,683030.0,Agent_28
1779,Ibadan,East,Bungalow,1,3,4377,2007,Rent,204,No,No,Yes,613439.0,Agent_29
1780,Abuja,East,Apartment,2,1,5370,2016,Rent,272,No,Yes,Yes,977030.0,Agent_30
1781,Lagos,East,Duplex,1,4,3025,1999,Sale,32,No,Yes,Yes,708533.0,Agent_31
1782,Abuja,South,Duplex,3,1,1425,2004,Sale,23,No,No,No,369348.0,Agent_32
1783,Kano,West,Villa,3,2,4715,2008,Sale,102,Yes,Yes,No,545532.0,Agent_33
1784,Kano,North,Bungalow,2,4,2438,1998,Sale,162,No,Yes,Yes,293228.0,Agent_34
1785,Ibadan,North,Duplex,7,1,4314,1993,Rent,98,Yes,No,No,634138.0,Agent_35
1786,Enugu,South,Villa,5,4,3862,2004,Rent,144,Yes,Yes,No,666196.0,Agent_36
1787,Enugu,West,Apartment,5,3,5083,1997,Sale,104,Yes,No,Yes,822202.0,Agent_37
1788,Ibadan,East,Apartment,2,1,3732,1990,Sale,324,Yes,No,Yes,483508.0,Agent_38
1789,Kano,South,Duplex,5,2,4244,1996,Sale,171,No,Yes,No,570350.0,Agent_39
1790,Kano,West,Duplex,4,4,3965,2020,Sale,64,No,No,Yes,468542.0,Agent_40
1791,Kano,East,Bungalow,5,5,940,2007,Rent,244,No,Yes,Yes,176250.0,Agent_41
1792,Abuja,South,Bungalow,5,4,4111,2001,Sale,71,Yes,Yes,Yes,878112.0,Agent_42
1793,Kano,West,Duplex,5,5,961,2019,Rent,274,Yes,No,Yes,178062.0,Agent_43
1794,Port Harcourt,North,Villa,4,2,1111,2022,Rent,125,Yes,Yes,No,222669.0,Agent_44
1795,Lagos,North,Bungalow,7,3,5913,1996,Rent,317,No,Yes,Yes,1327304.0,Agent_45
1796,Kano,West,Duplex,5,5,3971,2017,Sale,331,No,Yes,No,564079.0,Agent_46
1797,Ibadan,North,Bungalow,6,3,5512,1992,Sale,107,No,Yes,Yes,729846.0,Agent_47
1798,Lagos,West,Duplex,4,4,3663,1995,Rent,148,Yes,Yes,Yes,853314.0,Agent_48
1799,Abuja,East,Apartment,2,2,505,2020,Sale,192,Yes,Yes,No,226707.0,Agent_49
1800,Ibadan,West,Duplex,1,5,5276,2004,Sale,337,No,Yes,No,732338.0,Agent_50
1801,Lagos,East,Apartment,2,4,4470,1996,Rent,226,Yes,No,No,977195.0,Agent_1
1802,Ibadan,South,Bungalow,1,1,3358,2019,Rent,242,Yes,Yes,No,449087.0,Agent_2
1803,Abuja,West,Duplex,2,4,3106,2016,Sale,362,No,No,Yes,581758.0,Agent_3
1804,Port Harcourt,South,Bungalow,6,3,598,2006,Rent,284,Yes,No,Yes,253104.0,Agent_4
1805,Abuja,North,Apartment,1,2,1025,2007,Sale,163,Yes,Yes,No,243490.0,Agent_5
1806,Abuja,East,Duplex,1,2,1680,2011,Sale,8,No,No,Yes,353024.0,Agent_6
1807,Ibadan,West,Bungalow,3,4,2189,2015,Rent,347,Yes,No,Yes,348774.0,Agent_7
1808,Enugu,South,Apartment,1,1,1638,2016,Rent,152,Yes,No,Yes,282666.0,Agent_8
1809,Kano,East,Bungalow,1,3,4991,2013,Sale,322,Yes,Yes,No,603364.0,Agent_9
1810,Kano,East,Villa,3,4,5365,1997,Rent,95,Yes,No,No,610606.0,Agent_10
1811,Port Harcourt,North,Apartment,5,4,3571,2010,Sale,214,No,No,No,666141.0,Agent_11
1812,Port Harcourt,North,Apartment,5,2,3427,2018,Rent,64,No,No,No,714267.0,Agent_12
1813,Kano,East,Apartment,3,3,3292,2010,Sale,65,Yes,No,No,381969.0,Agent_13
1814,Enugu,East,Duplex,4,1,5278,1992,Rent,270,No,No,No,765503.0,Agent_14
1815,Kano,West,Duplex,1,2,514,2020,Sale,25,No,No,No,44511.0,Agent_15
1816,Enugu,East,Duplex,1,4,2915,2016,Sale,100,No,Yes,Yes,381604.0,Agent_16
1817,Port Harcourt,West,Villa,3,2,3185,2016,Rent,105,Yes,No,Yes,511850.0,Agent_17
1818,Lagos,East,Villa,3,2,3400,1998,Sale,131,Yes,No,No,685942.0,Agent_18
1819,Ibadan,North,Apartment,4,5,1736,2022,Sale,321,No,Yes,Yes,261730.0,Agent_19
1820,Port Harcourt,West,Villa,6,2,4600,2022,Sale,19,No,Yes,Yes,887604.0,Agent_20
1821,Port Harcourt,South,Bungalow,5,2,3720,2015,Sale,225,No,No,No,665610.0,Agent_21
1822,Abuja,North,Apartment,2,3,2107,2017,Sale,106,No,No,Yes,397746.0,Agent_22
1823,Abuja,West,Apartment,6,2,4063,2020,Rent,54,Yes,Yes,Yes,930382.0,Agent_23
1824,Abuja,West,Bungalow,7,1,3797,1990,Sale,226,No,No,No,829701.0,Agent_24
1825,Ibadan,South,Apartment,5,4,3133,2009,Sale,360,Yes,No,No,487182.0,Agent_25
1826,Abuja,West,Villa,1,3,4390,2001,Sale,15,Yes,Yes,Yes,835178.0,Agent_26
1827,Enugu,East,Duplex,7,2,4764,2006,Rent,48,Yes,No,No,814355.0,Agent_27
1828,Kano,South,Bungalow,6,1,3308,2004,Rent,139,Yes,Yes,No,432338.0,Agent_28
1829,Lagos,North,Villa,3,4,1291,2023,Sale,34,Yes,No,Yes,446866.0,Agent_29
1830,Port Harcourt,North,Bungalow,4,3,1499,2005,Sale,355,Yes,No,No,337324.0,Agent_30
1831,Enugu,East,Bungalow,5,1,651,1993,Rent,210,Yes,Yes,Yes,132630.0,Agent_31
1832,Lagos,North,Apartment,4,2,3563,1997,Rent,19,No,Yes,No,770370.0,Agent_32
1833,Enugu,West,Apartment,7,5,5099,2023,Sale,196,Yes,No,Yes,850684.0,Agent_33
1834,Enugu,West,Villa,5,5,2591,2014,Rent,326,No,No,No,519710.0,Agent_34
1835,Port Harcourt,East,Bungalow,6,3,5099,2004,Sale,115,No,No,Yes,965206.0,Agent_35
1836,Kano,North,Apartment,1,1,4582,2017,Sale,352,No,Yes,No,493409.0,Agent_36
1837,Abuja,North,Apartment,2,4,4526,1998,Sale,75,No,Yes,Yes,880946.0,Agent_37
1838,Ibadan,East,Bungalow,4,1,3477,1991,Rent,150,No,Yes,No,490422.0,Agent_38
1839,Kano,South,Villa,4,5,1342,2006,Sale,36,Yes,Yes,Yes,242209.0,Agent_39
1840,Ibadan,North,Villa,2,3,4946,1999,Sale,242,Yes,Yes,No,685907.0,Agent_40
1841,Port Harcourt,South,Bungalow,4,2,4293,1998,Rent,151,No,Yes,Yes,717946.0,Agent_41
1842,Port Harcourt,North,Villa,4,1,2570,2020,Sale,63,No,No,Yes,492900.0,Agent_42
1843,Port Harcourt,North,Apartment,5,5,2159,1991,Sale,154,No,Yes,No,430245.0,Agent_43
1844,Lagos,North,Bungalow,5,4,1097,2013,Sale,188,Yes,Yes,No,303091.0,Agent_44
1845,Ibadan,North,Apartment,2,3,5662,2008,Rent,223,No,Yes,Yes,694807.0,Agent_45
1846,Kano,West,Duplex,7,2,3013,2006,Rent,93,Yes,Yes,No,424162.0,Agent_46
1847,Kano,South,Duplex,1,1,4635,1999,Sale,5,Yes,No,Yes,484872.0,Agent_47
1848,Enugu,South,Villa,6,4,4770,2017,Rent,166,No,Yes,Yes,818498.0,Agent_48
1849,Enugu,North,Duplex,6,2,5594,2017,Sale,25,Yes,No,Yes,831433.0,Agent_49
1850,Enugu,North,Apartment,7,5,4103,1990,Sale,98,Yes,Yes,Yes,715294.0,Agent_50
1851,Port Harcourt,South,Duplex,4,5,1716,1992,Rent,268,Yes,No,Yes,397972.0,Agent_1
1852,Kano,West,Apartment,1,4,2791,2004,Rent,150,No,Yes,Yes,336826.0,Agent_2
1853,Ibadan,East,Villa,2,5,5431,1999,Sale,252,No,Yes,No,736099.0,Agent_3
1854,Port Harcourt,East,Villa,7,3,4311,2010,Rent,84,No,Yes,Yes,892012.0,Agent_4
1855,Lagos,South,Apartment,2,4,5655,2004,Rent,285,No,Yes,Yes,1111581.0,Agent_5
1856,Enugu,North,Duplex,5,5,5493,2012,Rent,172,No,No,Yes,848399.0,Agent_6
1857,Port Harcourt,North,Villa,4,1,5642,2003,Sale,221,No,No,Yes,998750.0,Agent_7
1858,Port Harcourt,West,Bungalow,3,5,1431,2004,Sale,109,No,Yes,Yes,283548.0,Agent_8
1859,Lagos,East,Villa,2,3,2638,1999,Rent,27,No,Yes,No,655955.0,Agent_9
1860,Abuja,West,Duplex,7,2,4502,1998,Sale,246,Yes,No,No,975502.0,Agent_10
1861,Kano,East,Bungalow,4,2,3478,1994,Sale,55,No,No,Yes,402042.0,Agent_11
1862,Ibadan,South,Duplex,1,5,5847,2014,Rent,133,Yes,No,Yes,752772.0,Agent_12
1863,Abuja,East,Apartment,7,2,5821,2015,Sale,52,Yes,Yes,Yes,1251876.0,Agent_13
1864,Enugu,West,Bungalow,5,5,5969,1997,Rent,253,No,No,No,920041.0,Agent_14
1865,Port Harcourt,West,Duplex,6,3,4392,2011,Sale,269,Yes,Yes,No,788118.0,Agent_15
1866,Lagos,West,Bungalow,1,2,5657,2014,Sale,298,Yes,Yes,Yes,1063149.0,Agent_16
1867,Lagos,South,Duplex,2,1,5095,2001,Rent,79,No,No,No,1043200.0,Agent_17
1868,Kano,East,Bungalow,2,5,3418,1998,Sale,18,Yes,Yes,Yes,473117.0,Agent_18
1869,Abuja,East,Duplex,1,2,3064,1999,Rent,306,No,Yes,Yes,580162.0,Agent_19
1870,Kano,West,Apartment,2,3,2263,1999,Sale,258,Yes,No,No,331847.0,Agent_20
1871,Port Harcourt,East,Bungalow,7,3,2670,1998,Sale,343,Yes,Yes,No,595717.0,Agent_21
1872,Kano,North,Bungalow,4,1,835,2015,Sale,107,No,No,No,148724.0,Agent_22
1873,Ibadan,North,Bungalow,2,3,1676,2024,Rent,47,Yes,No,No,226553.0,Agent_23
1874,Lagos,North,Bungalow,5,3,3521,2016,Sale,246,Yes,No,No,875382.0,Agent_24
1875,Lagos,East,Apartment,4,2,1278,2020,Sale,89,No,Yes,Yes,434272.0,Agent_25
1876,Enugu,South,Bungalow,7,5,1685,2008,Rent,203,No,No,No,340222.0,Agent_26
1877,Enugu,South,Villa,3,4,3785,1995,Rent,240,Yes,No,Yes,547672.0,Agent_27
1878,Port Harcourt,South,Apartment,2,3,3947,2004,Sale,268,Yes,Yes,No,743436.0,Agent_28
1879,Ibadan,South,Villa,2,3,4491,2018,Rent,13,No,Yes,Yes,603241.0,Agent_29
1880,Abuja,North,Bungalow,5,4,2970,1994,Rent,137,Yes,No,No,746880.0,Agent_30
1881,Kano,North,Duplex,7,3,1438,2003,Rent,315,No,Yes,No,272578.0,Agent_31
1882,Port Harcourt,West,Villa,5,2,5399,1991,Rent,173,No,Yes,Yes,976176.0,Agent_32
1883,Enugu,East,Bungalow,6,2,4506,2012,Sale,230,No,Yes,No,672790.0,Agent_33
1884,Kano,East,Villa,7,4,2435,2008,Rent,198,Yes,Yes,Yes,389931.0,Agent_34
1885,Enugu,South,Bungalow,1,3,1133,2013,Sale,243,Yes,Yes,No,151669.0,Agent_35
1886,Kano,North,Bungalow,1,3,1753,2009,Sale,43,Yes,No,Yes,256768.0,Agent_36
1887,Abuja,South,Bungalow,1,5,1582,2016,Sale,330,No,No,Yes,362451.0,Agent_37
1888,Port Harcourt,West,Duplex,5,3,2643,2013,Rent,279,Yes,No,No,565211.0,Agent_38
1889,Kano,East,Villa,1,2,1785,2006,Rent,79,No,Yes,No,241029.0,Agent_39
1890,Ibadan,East,Apartment,7,1,853,2014,Sale,279,Yes,Yes,No,194690.0,Agent_40
1891,Lagos,South,Apartment,1,1,5755,2020,Sale,232,No,No,No,1089957.0,Agent_41
1892,Ibadan,West,Apartment,3,1,2385,2017,Rent,101,No,No,No,349477.0,Agent_42
1893,Ibadan,East,Apartment,1,1,2318,2017,Rent,162,Yes,No,Yes,251619.0,Agent_43
1894,Lagos,West,Bungalow,2,3,5562,2011,Sale,144,No,Yes,No,1178363.0,Agent_44
1895,Ibadan,West,Villa,6,3,3020,1994,Rent,109,Yes,No,No,479315.0,Agent_45
1896,Kano,South,Villa,5,5,4508,1997,Rent,233,Yes,Yes,Yes,595919.0,Agent_46
1897,Kano,North,Duplex,4,3,3522,2017,Sale,111,Yes,No,Yes,472479.0,Agent_47
1898,Kano,South,Villa,6,1,3084,2001,Rent,232,Yes,No,No,402220.0,Agent_48
1899,Lagos,North,Villa,3,4,5765,2014,Rent,238,Yes,Yes,Yes,1177035.0,Agent_49
1900,Ibadan,West,Villa,5,4,2047,2004,Sale,197,No,Yes,No,303637.0,Agent_50
1901,Lagos,North,Duplex,7,2,4518,2023,Rent,273,Yes,No,Yes,1016296.0,Agent_1
1902,Kano,West,Apartment,5,2,4704,2002,Sale,86,No,No,Yes,633056.0,Agent_2
1903,Ibadan,East,Villa,2,3,1868,1997,Rent,295,Yes,No,Yes,292944.0,Agent_3
1904,Ibadan,East,Duplex,7,4,3837,2002,Sale,41,No,Yes,No,553824.0,Agent_4
1905,Enugu,East,Duplex,6,1,2257,2025,Rent,48,No,Yes,Yes,437359.0,Agent_5
1906,Enugu,South,Bungalow,6,1,5589,1995,Sale,77,Yes,No,No,843422.0,Agent_6
1907,Abuja,South,Duplex,1,1,2017,2021,Rent,178,No,No,No,339357.0,Agent_7
1908,Port Harcourt,West,Apartment,7,3,5952,2010,Rent,257,Yes,No,No,1075992.0,Agent_8
1909,Enugu,East,Villa,2,3,5417,1996,Rent,117,Yes,Yes,Yes,828529.0,Agent_9
1910,Lagos,South,Duplex,1,5,3984,2015,Sale,19,Yes,No,No,787939.0,Agent_10
1911,Enugu,East,Apartment,1,1,4185,2004,Rent,59,No,No,Yes,549252.0,Agent_11
1912,Abuja,South,Duplex,5,1,5532,2012,Sale,196,No,Yes,Yes,1098458.0,Agent_12
1913,Ibadan,North,Duplex,6,3,3552,2004,Rent,107,No,No,No,517190.0,Agent_13
1914,Abuja,North,Duplex,1,3,3196,2005,Rent,284,No,No,No,702036.0,Agent_14
1915,Ibadan,East,Duplex,3,5,690,2021,Rent,34,Yes,Yes,No,186262.0,Agent_15
1916,Ibadan,West,Duplex,3,5,1432,2007,Rent,295,Yes,Yes,No,222575.0,Agent_16
1917,Port Harcourt,South,Apartment,6,2,4737,2009,Rent,251,No,No,No,830262.0,Agent_17
1918,Enugu,South,Villa,3,4,3738,1991,Rent,126,No,Yes,Yes,540014.0,Agent_18
1919,Lagos,North,Villa,5,1,2715,2012,Sale,339,Yes,Yes,Yes,638058.0,Agent_19
1920,Lagos,North,Villa,2,1,1065,2019,Sale,106,No,Yes,No,222734.0,Agent_20
1921,Kano,West,Villa,4,5,5878,1992,Rent,180,Yes,Yes,No,740964.0,Agent_21
1922,Ibadan,West,Apartment,1,5,1634,1990,Rent,110,No,Yes,No,281067.0,Agent_22
1923,Lagos,West,Bungalow,4,2,1243,2011,Rent,228,No,Yes,Yes,289558.0,Agent_23
1924,Port Harcourt,East,Bungalow,2,4,1172,2018,Rent,121,No,Yes,Yes,228186.0,Agent_24
1925,Ibadan,North,Apartment,2,2,3411,2003,Rent,107,Yes,No,No,478378.0,Agent_25
1926,Port Harcourt,East,Apartment,5,4,1030,2017,Sale,131,Yes,Yes,No,263600.0,Agent_26
1927,Lagos,North,Duplex,3,1,5909,2010,Rent,23,No,Yes,Yes,1233930.0,Agent_27
1928,Lagos,North,Duplex,3,2,3521,2021,Rent,145,No,Yes,Yes,831101.0,Agent_28
1929,Kano,South,Duplex,2,5,1061,1995,Sale,327,No,Yes,No,205600.0,Agent_29
1930,Lagos,North,Villa,5,2,801,1990,Sale,154,No,No,No,291595.0,Agent_30
1931,Ibadan,North,Duplex,5,2,4267,2010,Sale,107,No,No,Yes,568802.0,Agent_31
1932,Ibadan,East,Bungalow,6,1,4780,1993,Rent,146,No,Yes,Yes,637177.0,Agent_32
1933,Ibadan,North,Villa,7,5,1009,1992,Rent,252,No,No,Yes,237011.0,Agent_33
1934,Kano,East,Duplex,1,5,5929,2019,Rent,302,No,No,Yes,699104.0,Agent_34
1935,Kano,West,Villa,7,3,5965,2020,Rent,70,Yes,No,Yes,783275.0,Agent_35
1936,Lagos,North,Bungalow,3,3,3945,2023,Rent,31,Yes,No,No,850685.0,Agent_36
1937,Abuja,North,Duplex,2,3,2703,2008,Sale,93,Yes,No,No,579794.0,Agent_37
1938,Abuja,East,Bungalow,6,1,3334,2009,Rent,137,Yes,Yes,Yes,800492.0,Agent_38
1939,Kano,West,Bungalow,4,2,1294,2012,Rent,163,No,Yes,Yes,236462.0,Agent_39
1940,Lagos,South,Bungalow,3,5,2979,2014,Rent,81,Yes,Yes,Yes,728408.0,Agent_40
1941,Abuja,West,Duplex,1,5,2023,2004,Sale,316,Yes,No,Yes,511450.0,Agent_41
1942,Lagos,East,Apartment,5,2,5356,2012,Rent,76,No,Yes,No,1215368.0,Agent_42
1943,Lagos,West,Duplex,2,5,2694,1991,Rent,63,Yes,No,No,627973.0,Agent_43
1944,Lagos,East,Bungalow,3,2,3028,2004,Rent,100,Yes,Yes,No,608669.0,Agent_44
1945,Enugu,East,Duplex,4,1,934,2024,Rent,48,Yes,Yes,No,219044.0,Agent_45
1946,Ibadan,South,Bungalow,1,1,2538,1999,Sale,74,Yes,Yes,Yes,346426.0,Agent_46
1947,Lagos,North,Apartment,1,1,2206,2003,Sale,314,Yes,Yes,Yes,540317.0,Agent_47
1948,Enugu,East,Villa,6,2,568,2016,Sale,192,No,No,No,197274.0,Agent_48
1949,Kano,East,Apartment,3,2,2404,2003,Rent,30,No,Yes,Yes,308974.0,Agent_49
1950,Abuja,South,Apartment,4,4,4459,2024,Sale,157,No,Yes,No,990542.0,Agent_50
1951,Ibadan,East,Villa,1,5,3451,2022,Sale,266,Yes,No,Yes,493634.0,Agent_1
