Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-102689,2024-12-01,First Class,Customer 779,Consumer,West,Technology,Accessories,Accessories Model 908,1776.9,10,0.1,129.44
ORD-102690,2024-03-10,Same Day,Customer 365,Corporate,West,Technology,Accessories,Accessories Model 885,529.2,6,0.1,0.37
ORD-102691,2023-11-15,Same Day,Customer 244,Home Office,West,Technology,Accessories,Accessories Model 928,1775.71,1,0.5,-32.88
ORD-102692,2023-12-26,Standard Class,Customer 406,Consumer,West,Technology,Phones,Phones Model 187,1478.07,6,0.1,-136.78
ORD-102693,2024-10-29,Second Class,Customer 130,Home Office,Central,Technology,Accessories,Accessories Model 877,1285.82,9,0.1,379.17
ORD-102694,2023-11-09,Same Day,Customer 421,Home Office,West,Technology,Phones,Phones Model 681,1549.14,9,0.5,-193.14
ORD-102695,2024-11-01,Standard Class,Customer 282,Consumer,East,Office Supplies,Paper,Paper Model 301,1394.43,5,0.0,365.35
ORD-102696,2023-03-15,Same Day,Customer 766,Consumer,Central,Technology,Phones,Phones Model 913,1680.24,9,0.2,422.93
ORD-102697,2024-05-12,First Class,Customer 427,Consumer,Central,Office Supplies,Paper,Paper Model 350,226.57,10,0.2,1.55
ORD-102698,2023-02-11,First Class,Customer 766,Corporate,East,Furniture,Tables,Tables Model 607,1237.81,3,0.3,71.85
ORD-102699,2023-12-07,First Class,Customer 640,Home Office,West,Furniture,Bookcases,Bookcases Model 209,1503.79,10,0.3,385.47
ORD-102700,2024-12-28,Second Class,Customer 514,Corporate,West,Technology,Phones,Phones Model 274,1070.82,2,0.2,47.06
ORD-102701,2024-10-26,Standard Class,Customer 690,Corporate,South,Office Supplies,Paper,Paper Model 448,1680.09,6,0.1,219.57
ORD-102702,2023-04-02,First Class,Customer 223,Home Office,Central,Technology,Phones,Phones Model 507,1830.09,8,0.3,-142.61
ORD-102703,2023-10-01,Standard Class,Customer 493,Corporate,West,Technology,Copiers,Copiers Model 782,591.37,10,0.3,-93.95
ORD-102704,2023-04-13,First Class,Customer 380,Consumer,East,Technology,Copiers,Copiers Model 686,1222.16,5,0.0,128.62
ORD-102705,2023-11-11,Standard Class,Customer 440,Corporate,East,Office Supplies,Binders,Binders Model 632,1215.95,4,0.1,39.61
ORD-102706,2023-12-11,Same Day,Customer 445,Corporate,South,Technology,Copiers,Copiers Model 898,1332.67,6,0.3,-50.04
ORD-102707,2024-05-07,First Class,Customer 665,Home Office,East,Technology,Phones,Phones Model 753,57.11,5,0.2,-0.21
ORD-102708,2024-07-03,Same Day,Customer 578,Consumer,East,Furniture,Tables,Tables Model 843,952.09,1,0.3,-108.7
ORD-102709,2024-09-19,Second Class,Customer 306,Consumer,Central,Technology,Accessories,Accessories Model 315,1720.02,6,0.0,204.85
ORD-102710,2024-04-22,Standard Class,Customer 127,Corporate,Central,Technology,Accessories,Accessories Model 573,267.48,8,0.0,53.17
ORD-102711,2024-09-21,First Class,Customer 711,Home Office,South,Furniture,Tables,Tables Model 236,1922.66,3,0.1,343.09
ORD-102712,2024-04-24,Standard Class,Customer 229,Corporate,Central,Office Supplies,Paper,Paper Model 763,1924.61,8,0.2,78.1
ORD-102713,2024-02-07,First Class,Customer 156,Consumer,East,Office Supplies,Binders,Binders Model 649,1077.26,6,0.2,75.86
ORD-102714,2024-07-19,First Class,Customer 498,Home Office,Central,Office Supplies,Paper,Paper Model 952,54.95,8,0.5,8.44
ORD-102715,2023-04-11,First Class,Customer 644,Home Office,West,Office Supplies,Storage,Storage Model 895,1314.17,4,0.3,-184.06
ORD-102716,2023-09-02,First Class,Customer 19,Corporate,West,Office Supplies,Binders,Binders Model 357,442.54,7,0.2,26.47
ORD-102717,2024-10-10,Same Day,Customer 686,Home Office,South,Technology,Accessories,Accessories Model 837,1438.31,4,0.2,270.82
ORD-102718,2024-07-23,Standard Class,Customer 531,Home Office,East,Office Supplies,Binders,Binders Model 611,711.61,5,0.2,83.51
ORD-102719,2024-02-17,Same Day,Customer 104,Consumer,West,Office Supplies,Storage,Storage Model 571,93.42,6,0.3,-13.88
ORD-102720,2023-02-01,Same Day,Customer 768,Consumer,South,Technology,Copiers,Copiers Model 571,1324.93,10,0.0,319.43
ORD-102721,2024-08-11,Second Class,Customer 542,Corporate,Central,Technology,Accessories,Accessories Model 796,86.22,2,0.5,-0.46
ORD-102722,2023-06-09,Second Class,Customer 681,Home Office,South,Office Supplies,Storage,Storage Model 555,237.49,7,0.2,28.55
ORD-102723,2023-12-28,Second Class,Customer 377,Home Office,Central,Technology,Phones,Phones Model 820,1996.46,9,0.3,117.92
ORD-102724,2023-02-16,Second Class,Customer 277,Consumer,East,Technology,Accessories,Accessories Model 336,988.32,6,0.3,-101.17
ORD-102725,2024-09-18,Same Day,Customer 318,Consumer,South,Furniture,Chairs,Chairs Model 750,34.46,5,0.2,-1.88
ORD-102726,2024-03-18,Same Day,Customer 453,Consumer,Central,Technology,Phones,Phones Model 632,822.27,1,0.1,17.38
ORD-102727,2024-11-14,Second Class,Customer 373,Home Office,South,Furniture,Bookcases,Bookcases Model 963,41.79,6,0.0,13.01
ORD-102728,2024-02-04,First Class,Customer 186,Home Office,South,Technology,Phones,Phones Model 342,1652.24,8,0.5,-201.0
ORD-102729,2024-12-25,Same Day,Customer 440,Home Office,West,Technology,Accessories,Accessories Model 190,1561.24,3,0.0,-56.72
ORD-102730,2023-07-20,Second Class,Customer 331,Consumer,South,Technology,Phones,Phones Model 184,1597.59,2,0.1,-137.39
ORD-102731,2024-10-19,First Class,Customer 404,Corporate,South,Technology,Accessories,Accessories Model 370,1102.18,5,0.1,285.8
ORD-102732,2024-12-17,First Class,Customer 287,Corporate,West,Office Supplies,Paper,Paper Model 212,445.24,9,0.2,75.2
ORD-102733,2024-06-29,Same Day,Customer 461,Consumer,West,Furniture,Bookcases,Bookcases Model 803,1338.15,6,0.2,-135.96
ORD-102734,2023-07-31,Second Class,Customer 456,Home Office,South,Furniture,Chairs,Chairs Model 625,1114.18,5,0.5,-172.56
ORD-102735,2023-10-14,Second Class,Customer 170,Consumer,West,Furniture,Bookcases,Bookcases Model 367,1726.67,9,0.0,29.49
ORD-102736,2023-09-06,Standard Class,Customer 190,Corporate,East,Furniture,Chairs,Chairs Model 654,660.81,4,0.0,201.37
ORD-102737,2023-07-20,Same Day,Customer 299,Corporate,South,Office Supplies,Binders,Binders Model 147,23.21,10,0.3,5.46
ORD-102738,2024-11-08,Second Class,Customer 795,Corporate,South,Furniture,Tables,Tables Model 247,1336.72,10,0.3,-148.67
ORD-102739,2024-05-09,Standard Class,Customer 652,Corporate,East,Office Supplies,Binders,Binders Model 196,853.71,8,0.3,128.12
ORD-102740,2023-10-16,Standard Class,Customer 673,Corporate,West,Furniture,Chairs,Chairs Model 613,1100.29,7,0.5,-24.6
ORD-102741,2023-02-15,First Class,Customer 671,Corporate,South,Technology,Phones,Phones Model 362,467.85,10,0.1,25.36
ORD-102742,2023-11-02,Standard Class,Customer 331,Home Office,East,Office Supplies,Paper,Paper Model 723,236.19,1,0.5,-38.38
ORD-102743,2024-08-05,Same Day,Customer 661,Consumer,East,Office Supplies,Paper,Paper Model 405,85.72,3,0.5,10.6
ORD-102744,2023-04-28,Standard Class,Customer 127,Home Office,West,Office Supplies,Storage,Storage Model 855,1416.23,6,0.5,3.94
ORD-102745,2023-04-13,Same Day,Customer 476,Consumer,South,Technology,Copiers,Copiers Model 383,391.9,3,0.5,-53.3
ORD-102746,2023-09-10,Same Day,Customer 747,Consumer,Central,Furniture,Tables,Tables Model 275,152.63,7,0.1,25.48
ORD-102747,2023-06-28,Standard Class,Customer 564,Home Office,South,Furniture,Chairs,Chairs Model 475,243.9,5,0.5,31.89
ORD-102748,2023-05-25,First Class,Customer 559,Consumer,Central,Technology,Phones,Phones Model 296,1732.38,10,0.5,-165.69
ORD-102749,2023-01-05,First Class,Customer 87,Corporate,Central,Technology,Phones,Phones Model 446,828.34,5,0.3,-43.33
ORD-102750,2023-08-11,Second Class,Customer 753,Consumer,Central,Office Supplies,Storage,Storage Model 148,1547.55,2,0.2,-131.61
ORD-102751,2023-09-08,Same Day,Customer 580,Home Office,West,Furniture,Bookcases,Bookcases Model 325,395.01,6,0.5,-20.27
ORD-102752,2023-04-13,Same Day,Customer 717,Consumer,East,Technology,Accessories,Accessories Model 133,995.71,6,0.3,-122.82
ORD-102753,2024-04-07,Second Class,Customer 260,Home Office,South,Office Supplies,Storage,Storage Model 104,1816.96,6,0.5,-115.27
ORD-102754,2023-09-17,First Class,Customer 214,Consumer,South,Furniture,Tables,Tables Model 494,1090.92,9,0.1,242.56
ORD-102755,2024-07-24,Same Day,Customer 63,Consumer,South,Office Supplies,Binders,Binders Model 386,918.02,4,0.3,42.12
ORD-102756,2024-11-02,Same Day,Customer 693,Home Office,East,Office Supplies,Paper,Paper Model 962,1688.73,2,0.5,269.47
ORD-102757,2023-08-31,Same Day,Customer 767,Home Office,South,Technology,Accessories,Accessories Model 441,108.32,8,0.1,-4.37
ORD-102758,2023-04-30,Standard Class,Customer 601,Corporate,South,Office Supplies,Paper,Paper Model 842,1563.37,4,0.2,163.03
ORD-102759,2023-04-05,First Class,Customer 297,Consumer,South,Furniture,Bookcases,Bookcases Model 152,1981.84,8,0.3,-299.67
ORD-102760,2024-01-04,Same Day,Customer 121,Consumer,West,Technology,Copiers,Copiers Model 152,1638.9,8,0.2,362.58
ORD-102761,2024-02-06,First Class,Customer 429,Corporate,South,Technology,Accessories,Accessories Model 253,627.21,9,0.3,1.84
ORD-102762,2023-06-05,First Class,Customer 275,Home Office,West,Technology,Accessories,Accessories Model 876,349.51,4,0.5,-36.86
ORD-102763,2024-09-15,First Class,Customer 760,Corporate,West,Technology,Phones,Phones Model 963,1024.79,7,0.3,79.72
ORD-102764,2024-08-27,Same Day,Customer 70,Consumer,East,Office Supplies,Storage,Storage Model 519,1463.25,9,0.1,431.62
ORD-102765,2024-10-01,Same Day,Customer 450,Home Office,Central,Office Supplies,Binders,Binders Model 579,1539.71,1,0.3,365.56
ORD-102766,2024-08-06,Second Class,Customer 509,Corporate,East,Technology,Phones,Phones Model 863,1138.7,8,0.3,-108.24
ORD-102767,2023-03-29,First Class,Customer 127,Consumer,South,Furniture,Bookcases,Bookcases Model 276,129.24,3,0.3,23.48
ORD-102768,2024-02-21,Second Class,Customer 238,Consumer,East,Technology,Phones,Phones Model 153,1088.49,3,0.1,10.17
ORD-102769,2024-08-26,Standard Class,Customer 411,Home Office,West,Furniture,Bookcases,Bookcases Model 954,1859.57,7,0.2,-26.1
ORD-102770,2024-12-25,First Class,Customer 671,Consumer,East,Technology,Accessories,Accessories Model 449,468.6,8,0.0,37.24
ORD-102771,2023-11-27,Second Class,Customer 518,Corporate,East,Technology,Accessories,Accessories Model 593,1561.49,1,0.5,-97.62
ORD-102772,2023-09-29,Same Day,Customer 799,Corporate,East,Furniture,Tables,Tables Model 209,522.54,2,0.5,-25.42
ORD-102773,2024-06-16,First Class,Customer 319,Consumer,West,Technology,Copiers,Copiers Model 431,1570.94,4,0.2,-102.07
ORD-102774,2023-11-06,Standard Class,Customer 492,Home Office,South,Office Supplies,Paper,Paper Model 663,1941.83,9,0.2,19.15
ORD-102775,2024-07-11,Second Class,Customer 173,Consumer,East,Technology,Accessories,Accessories Model 176,805.84,8,0.1,-81.45
ORD-102776,2024-09-28,Same Day,Customer 214,Home Office,East,Furniture,Chairs,Chairs Model 652,1938.3,8,0.2,217.25
ORD-102777,2024-05-10,Standard Class,Customer 258,Consumer,Central,Technology,Copiers,Copiers Model 681,335.77,6,0.5,7.95
ORD-102778,2024-08-13,Same Day,Customer 318,Corporate,West,Office Supplies,Binders,Binders Model 537,1638.52,1,0.3,413.02
ORD-102779,2023-07-07,Standard Class,Customer 20,Corporate,West,Furniture,Chairs,Chairs Model 818,1092.97,1,0.5,-215.33
ORD-102780,2024-05-14,Standard Class,Customer 151,Home Office,East,Furniture,Bookcases,Bookcases Model 848,638.19,1,0.0,-20.72
ORD-102781,2024-05-15,Standard Class,Customer 408,Corporate,South,Furniture,Bookcases,Bookcases Model 734,734.49,3,0.2,210.21
ORD-102782,2023-03-11,Second Class,Customer 478,Corporate,West,Technology,Copiers,Copiers Model 898,130.0,2,0.2,5.54
ORD-102783,2024-02-20,First Class,Customer 175,Consumer,East,Office Supplies,Binders,Binders Model 988,1368.27,7,0.5,1.77
ORD-102784,2024-07-01,Second Class,Customer 207,Consumer,Central,Furniture,Tables,Tables Model 619,1818.92,8,0.2,-15.35
ORD-102785,2024-12-06,Standard Class,Customer 437,Consumer,West,Furniture,Chairs,Chairs Model 985,1119.67,5,0.3,90.37
ORD-102786,2024-08-31,Standard Class,Customer 275,Home Office,Central,Office Supplies,Paper,Paper Model 612,323.99,2,0.1,19.63
ORD-102787,2024-04-16,Standard Class,Customer 580,Corporate,South,Technology,Copiers,Copiers Model 723,33.8,8,0.2,-4.06
ORD-102788,2023-01-29,Second Class,Customer 48,Consumer,East,Technology,Phones,Phones Model 662,1242.5,6,0.2,-132.79
ORD-102789,2023-08-21,Standard Class,Customer 276,Home Office,East,Furniture,Chairs,Chairs Model 872,1415.96,8,0.5,3.52
ORD-102790,2024-06-01,First Class,Customer 331,Consumer,West,Technology,Accessories,Accessories Model 539,339.82,4,0.0,18.57
ORD-102791,2024-03-30,Standard Class,Customer 478,Corporate,South,Technology,Copiers,Copiers Model 409,184.9,2,0.5,-23.26
ORD-102792,2023-11-03,Same Day,Customer 163,Corporate,East,Office Supplies,Binders,Binders Model 454,1131.35,10,0.3,239.88
ORD-102793,2024-07-12,Same Day,Customer 746,Corporate,East,Furniture,Bookcases,Bookcases Model 877,490.71,7,0.0,-9.81
ORD-102794,2024-05-06,First Class,Customer 203,Home Office,Central,Technology,Accessories,Accessories Model 980,360.27,5,0.2,-2.28
ORD-102795,2024-06-15,Same Day,Customer 371,Corporate,West,Technology,Accessories,Accessories Model 445,1000.91,7,0.5,238.74
ORD-102796,2023-08-17,Standard Class,Customer 782,Consumer,Central,Technology,Accessories,Accessories Model 646,1790.77,1,0.0,493.74
ORD-102797,2023-05-09,Standard Class,Customer 642,Consumer,West,Technology,Accessories,Accessories Model 681,600.16,5,0.5,113.35
ORD-102798,2023-03-09,Same Day,Customer 426,Consumer,Central,Furniture,Bookcases,Bookcases Model 271,849.52,7,0.2,65.68
ORD-102799,2024-12-11,Second Class,Customer 34,Consumer,South,Office Supplies,Storage,Storage Model 900,1669.91,10,0.1,74.62
ORD-102800,2024-09-01,Standard Class,Customer 103,Home Office,Central,Furniture,Chairs,Chairs Model 251,1525.74,8,0.2,420.08
ORD-102801,2024-12-28,Second Class,Customer 406,Corporate,West,Furniture,Chairs,Chairs Model 364,245.02,8,0.3,-18.88
ORD-102802,2024-08-08,Standard Class,Customer 535,Corporate,East,Office Supplies,Paper,Paper Model 725,1939.92,4,0.0,573.17
ORD-102803,2024-09-17,First Class,Customer 168,Consumer,East,Furniture,Tables,Tables Model 954,1064.43,6,0.2,65.75
ORD-102804,2024-12-01,Standard Class,Customer 362,Consumer,West,Technology,Accessories,Accessories Model 908,842.57,3,0.3,163.78
ORD-102805,2023-06-17,Second Class,Customer 413,Corporate,West,Furniture,Tables,Tables Model 143,1488.67,4,0.3,249.9
ORD-102806,2024-07-30,Standard Class,Customer 443,Corporate,South,Furniture,Bookcases,Bookcases Model 516,51.48,2,0.0,11.14
ORD-102807,2023-11-05,First Class,Customer 326,Corporate,West,Technology,Accessories,Accessories Model 831,308.38,5,0.5,6.17
ORD-102808,2023-09-12,Second Class,Customer 742,Home Office,West,Furniture,Bookcases,Bookcases Model 852,267.38,7,0.5,5.81
ORD-102809,2023-10-02,First Class,Customer 237,Home Office,South,Office Supplies,Paper,Paper Model 701,1893.26,1,0.1,302.71
ORD-102810,2023-08-06,First Class,Customer 179,Home Office,South,Office Supplies,Paper,Paper Model 671,1483.9,4,0.5,280.91
ORD-102811,2023-07-22,Second Class,Customer 253,Consumer,South,Office Supplies,Paper,Paper Model 338,511.28,5,0.5,-79.57
ORD-102812,2024-10-06,Second Class,Customer 434,Corporate,West,Office Supplies,Binders,Binders Model 965,1798.33,3,0.1,-174.95
ORD-102813,2024-05-02,First Class,Customer 196,Home Office,South,Furniture,Tables,Tables Model 261,1868.14,1,0.0,345.78
ORD-102814,2023-12-22,Second Class,Customer 255,Consumer,Central,Furniture,Chairs,Chairs Model 198,108.75,1,0.0,8.69
ORD-102815,2023-04-02,Same Day,Customer 56,Home Office,Central,Office Supplies,Storage,Storage Model 749,743.96,1,0.2,4.4
ORD-102816,2023-06-05,Same Day,Customer 313,Consumer,West,Office Supplies,Binders,Binders Model 707,1792.81,10,0.2,512.45
ORD-102817,2024-01-17,Standard Class,Customer 498,Home Office,West,Furniture,Tables,Tables Model 700,1714.58,2,0.1,41.72
ORD-102818,2023-12-20,Second Class,Customer 747,Home Office,Central,Furniture,Bookcases,Bookcases Model 725,1808.77,5,0.2,329.15
ORD-102819,2024-12-31,Same Day,Customer 775,Corporate,Central,Furniture,Bookcases,Bookcases Model 608,1751.48,2,0.0,87.45
ORD-102820,2023-08-25,Second Class,Customer 285,Corporate,East,Office Supplies,Paper,Paper Model 117,363.88,7,0.5,30.68
ORD-102821,2024-02-25,First Class,Customer 734,Corporate,East,Furniture,Bookcases,Bookcases Model 423,285.57,3,0.0,57.72
ORD-102822,2024-04-14,First Class,Customer 158,Consumer,Central,Furniture,Chairs,Chairs Model 721,882.92,9,0.0,35.93
ORD-102823,2024-05-27,Same Day,Customer 80,Corporate,East,Technology,Accessories,Accessories Model 802,1621.18,4,0.3,175.15
ORD-102824,2023-01-25,Standard Class,Customer 112,Consumer,West,Technology,Accessories,Accessories Model 391,1827.55,7,0.5,-330.94
ORD-102825,2023-02-21,Standard Class,Customer 551,Home Office,East,Technology,Phones,Phones Model 139,1470.71,5,0.5,-195.66
ORD-102826,2023-04-28,Standard Class,Customer 418,Home Office,South,Office Supplies,Storage,Storage Model 824,784.03,9,0.1,101.68
ORD-102827,2023-04-01,Standard Class,Customer 359,Home Office,West,Technology,Accessories,Accessories Model 776,1064.34,10,0.2,297.66
ORD-102828,2024-02-14,Same Day,Customer 491,Consumer,West,Office Supplies,Paper,Paper Model 112,1522.32,8,0.5,215.25
ORD-102829,2024-05-14,Standard Class,Customer 690,Home Office,Central,Furniture,Bookcases,Bookcases Model 558,330.05,3,0.0,74.53
ORD-102830,2024-04-14,Same Day,Customer 529,Consumer,West,Technology,Phones,Phones Model 646,437.34,4,0.3,-14.33
ORD-102831,2024-09-10,First Class,Customer 106,Home Office,Central,Furniture,Tables,Tables Model 454,898.02,5,0.5,127.61
ORD-102832,2023-07-29,Same Day,Customer 270,Home Office,West,Technology,Copiers,Copiers Model 545,835.08,7,0.0,14.28
ORD-102833,2024-03-03,First Class,Customer 782,Corporate,West,Technology,Copiers,Copiers Model 186,909.89,7,0.0,264.58
ORD-102834,2024-03-17,Same Day,Customer 213,Corporate,East,Office Supplies,Paper,Paper Model 868,109.96,2,0.5,17.38
ORD-102835,2024-10-02,Second Class,Customer 17,Home Office,West,Technology,Phones,Phones Model 237,1318.53,6,0.1,191.0
ORD-102836,2024-03-14,Same Day,Customer 721,Corporate,South,Technology,Accessories,Accessories Model 913,675.93,4,0.1,-8.04
ORD-102837,2023-07-24,Same Day,Customer 111,Home Office,East,Furniture,Bookcases,Bookcases Model 959,216.85,7,0.3,32.39
ORD-102838,2023-10-17,Standard Class,Customer 148,Corporate,West,Furniture,Tables,Tables Model 241,1104.06,6,0.1,-126.22
ORD-102839,2023-11-25,First Class,Customer 605,Consumer,West,Office Supplies,Paper,Paper Model 781,67.07,10,0.0,23.38
ORD-102840,2023-08-02,Same Day,Customer 243,Home Office,South,Technology,Copiers,Copiers Model 238,1144.7,5,0.3,23.65
ORD-102841,2024-02-06,First Class,Customer 255,Home Office,East,Office Supplies,Binders,Binders Model 890,444.82,1,0.1,106.42
ORD-102842,2024-08-17,First Class,Customer 634,Consumer,West,Furniture,Chairs,Chairs Model 603,177.35,5,0.1,3.69
ORD-102843,2024-08-04,First Class,Customer 424,Corporate,East,Furniture,Tables,Tables Model 624,1141.46,10,0.3,-21.3
ORD-102844,2023-07-19,Same Day,Customer 161,Consumer,Central,Office Supplies,Storage,Storage Model 258,731.27,8,0.5,53.04
