EmployeeID,Age,Gender,Department,JobRole,Education,MaritalStatus,MonthlyIncome,YearsAtCompany,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,OverTime,BusinessTravel,DistanceFromHome,Attrition
EMP02802,46,Female,Human Resources,HR Executive,High School,Single,16081,8,1,1,4,Yes,Non-Travel,3,No
EMP02803,60,Female,Sales,Sales Executive,Bachelor,Divorced,11546,13,3,2,1,Yes,Non-Travel,24,No
EMP02804,31,Male,Sales,Laboratory Technician,High School,Divorced,5010,29,4,3,4,Yes,Travel_Frequently,26,No
EMP02805,42,Male,Research & Development,Manager,Bachelor,Married,14699,37,1,1,4,No,Non-Travel,17,No
EMP02806,41,Male,Sales,HR Executive,High School,Divorced,5968,37,3,4,1,No,Travel_Rarely,13,No
EMP02807,18,Female,Human Resources,Manager,Bachelor,Married,11896,24,1,3,4,No,Non-Travel,24,No
EMP02808,60,Female,Human Resources,Manager,Master,Single,15335,32,1,1,3,No,Non-Travel,24,No
EMP02809,45,Male,Human Resources,Manager,Master,Single,14700,37,1,1,2,No,Travel_Rarely,9,No
EMP02810,18,Male,Human Resources,Developer,High School,Married,14108,21,3,2,2,No,Travel_Rarely,25,No
EMP02811,60,Male,Research & Development,HR Executive,High School,Married,6321,38,3,1,4,Yes,Non-Travel,29,No
EMP02812,38,Male,Research & Development,Manager,PhD,Divorced,6672,31,3,4,2,Yes,Travel_Rarely,19,No
EMP02813,58,Female,Sales,Developer,Master,Married,13070,24,3,4,1,Yes,Non-Travel,1,No
EMP02814,25,Male,Human Resources,Sales Executive,High School,Single,10683,6,4,2,1,Yes,Non-Travel,29,No
EMP02815,45,Male,Research & Development,Manager,PhD,Single,19218,34,2,1,2,No,Travel_Rarely,12,No
EMP02816,32,Female,Human Resources,Developer,Master,Divorced,17724,19,3,1,1,Yes,Travel_Rarely,5,No
EMP02817,35,Male,Human Resources,Research Scientist,High School,Divorced,13439,31,1,1,2,Yes,Non-Travel,28,No
EMP02818,26,Female,Research & Development,HR Executive,Bachelor,Single,9676,19,2,3,3,No,Travel_Frequently,6,No
EMP02819,41,Male,Sales,Manager,Master,Divorced,9065,16,4,2,2,No,Travel_Frequently,27,No
EMP02820,23,Female,Human Resources,HR Executive,High School,Married,15415,21,1,2,1,No,Travel_Frequently,20,No
EMP02821,56,Male,Sales,Manager,Master,Divorced,16273,6,1,4,1,Yes,Non-Travel,24,Yes
EMP02822,52,Male,Sales,HR Executive,Master,Married,18815,37,2,1,4,Yes,Travel_Rarely,1,No
EMP02823,49,Female,Research & Development,Sales Executive,PhD,Divorced,3077,22,2,3,1,No,Travel_Rarely,28,No
EMP02824,34,Male,Human Resources,HR Executive,Master,Divorced,17152,28,4,2,4,Yes,Travel_Frequently,10,Yes
EMP02825,56,Male,Sales,HR Executive,Bachelor,Single,10762,33,1,4,3,No,Travel_Rarely,30,No
EMP02826,23,Male,Sales,Laboratory Technician,High School,Married,18754,23,3,2,2,Yes,Travel_Rarely,17,No
EMP02827,49,Female,Sales,Research Scientist,High School,Divorced,16837,30,1,1,3,No,Travel_Frequently,28,Yes
EMP02828,41,Female,Research & Development,Manager,High School,Divorced,18235,9,2,1,1,Yes,Non-Travel,19,Yes
EMP02829,43,Female,Human Resources,Developer,PhD,Divorced,9663,5,1,3,2,Yes,Travel_Frequently,4,No
EMP02830,50,Female,Sales,HR Executive,Master,Divorced,3861,28,2,2,2,Yes,Travel_Rarely,2,No
EMP02831,48,Female,Sales,HR Executive,PhD,Married,19536,25,3,4,3,Yes,Non-Travel,29,No
EMP02832,51,Female,Human Resources,Laboratory Technician,PhD,Single,9105,28,4,3,4,Yes,Travel_Rarely,7,No
EMP02833,33,Male,Sales,Developer,Bachelor,Divorced,6607,6,1,3,2,Yes,Travel_Frequently,14,No
EMP02834,19,Female,Sales,Sales Executive,Bachelor,Divorced,13309,26,1,3,2,Yes,Travel_Frequently,15,No
EMP02835,28,Male,Human Resources,Laboratory Technician,Master,Single,4000,30,3,4,4,Yes,Travel_Rarely,22,No
EMP02836,47,Male,Sales,HR Executive,High School,Single,18638,14,3,4,1,Yes,Non-Travel,17,No
EMP02837,43,Female,Sales,Research Scientist,Bachelor,Single,7670,1,3,2,4,No,Non-Travel,28,No
EMP02838,57,Female,Research & Development,Sales Executive,High School,Divorced,19463,29,1,1,3,Yes,Non-Travel,20,No
EMP02839,35,Male,Human Resources,Manager,Master,Single,10068,39,1,3,2,Yes,Travel_Frequently,6,No
EMP02840,29,Female,Research & Development,Sales Executive,High School,Single,18977,4,2,2,4,Yes,Travel_Rarely,2,No
EMP02841,33,Male,Human Resources,Manager,High School,Married,17728,13,4,3,2,Yes,Travel_Frequently,1,No
EMP02842,48,Female,Sales,Laboratory Technician,Master,Divorced,8146,29,3,1,3,Yes,Travel_Rarely,19,No
EMP02843,38,Male,Sales,Research Scientist,Master,Married,15259,1,1,4,1,No,Travel_Rarely,3,No
EMP02844,33,Female,Research & Development,Manager,Master,Married,17996,16,3,2,3,Yes,Travel_Rarely,21,No
EMP02845,47,Female,Research & Development,Research Scientist,PhD,Single,2253,6,3,4,3,Yes,Travel_Frequently,18,No
EMP02846,44,Male,Sales,Laboratory Technician,PhD,Married,8516,8,3,4,3,No,Non-Travel,25,No
EMP02847,32,Male,Sales,Developer,PhD,Married,10684,2,2,1,4,No,Travel_Frequently,9,No
EMP02848,20,Male,Sales,Sales Executive,Master,Divorced,6130,34,4,3,3,Yes,Non-Travel,20,No
EMP02849,30,Male,Research & Development,Laboratory Technician,High School,Divorced,12766,1,1,2,1,Yes,Non-Travel,15,No
EMP02850,31,Female,Human Resources,Laboratory Technician,High School,Divorced,16150,16,3,4,3,No,Travel_Rarely,16,No
EMP02851,24,Male,Human Resources,HR Executive,High School,Divorced,8781,36,4,2,3,Yes,Non-Travel,22,No
EMP02852,30,Male,Sales,Manager,High School,Divorced,6840,37,3,1,1,Yes,Travel_Frequently,14,No
EMP02853,47,Male,Sales,Laboratory Technician,Bachelor,Single,8353,40,2,3,4,No,Non-Travel,14,No
EMP02854,48,Female,Sales,Manager,Master,Divorced,8794,22,2,4,1,No,Travel_Frequently,30,No
EMP02855,27,Female,Research & Development,Laboratory Technician,Master,Single,14652,12,3,4,2,Yes,Travel_Rarely,8,No
EMP02856,19,Female,Sales,Manager,High School,Single,15675,12,4,4,1,No,Non-Travel,1,No
EMP02857,50,Female,Research & Development,Developer,High School,Married,6209,35,3,4,2,No,Travel_Frequently,20,Yes
EMP02858,57,Female,Sales,Manager,Master,Married,15788,17,3,2,1,Yes,Travel_Rarely,17,No
EMP02859,34,Male,Research & Development,Sales Executive,Bachelor,Single,3461,21,3,2,1,Yes,Travel_Frequently,24,Yes
EMP02860,54,Male,Sales,Laboratory Technician,Master,Single,3702,39,4,1,1,Yes,Travel_Rarely,15,No
EMP02861,24,Female,Sales,Laboratory Technician,PhD,Divorced,17156,1,3,4,1,Yes,Non-Travel,4,Yes
EMP02862,36,Male,Research & Development,HR Executive,PhD,Married,19142,21,3,4,1,Yes,Non-Travel,28,No
EMP02863,53,Female,Sales,Research Scientist,Bachelor,Divorced,7061,27,1,1,1,Yes,Travel_Frequently,28,Yes
EMP02864,26,Male,Sales,Laboratory Technician,High School,Married,17216,32,2,3,1,Yes,Travel_Frequently,19,Yes
EMP02865,39,Male,Sales,Research Scientist,Master,Single,14423,30,3,3,4,No,Travel_Frequently,15,No
EMP02866,31,Male,Research & Development,Sales Executive,High School,Single,17333,13,2,1,4,Yes,Non-Travel,23,No
EMP02867,55,Female,Research & Development,Laboratory Technician,Bachelor,Single,3144,3,1,2,2,Yes,Travel_Frequently,17,Yes
EMP02868,31,Female,Research & Development,Laboratory Technician,PhD,Married,10240,6,1,3,2,No,Non-Travel,7,Yes
EMP02869,42,Male,Research & Development,Research Scientist,Master,Divorced,17522,3,2,2,4,Yes,Travel_Frequently,7,Yes
EMP02870,45,Female,Research & Development,Research Scientist,PhD,Single,12914,7,2,4,1,No,Travel_Rarely,6,No
EMP02871,30,Male,Sales,Sales Executive,Bachelor,Divorced,18101,25,4,2,1,No,Travel_Rarely,29,No
EMP02872,20,Female,Research & Development,Laboratory Technician,High School,Single,9786,33,2,3,4,No,Travel_Rarely,15,No
EMP02873,29,Male,Human Resources,Sales Executive,PhD,Married,8692,6,2,1,4,Yes,Travel_Rarely,11,No
EMP02874,45,Female,Sales,Research Scientist,Master,Divorced,15046,29,1,1,1,Yes,Non-Travel,2,No
EMP02875,57,Male,Research & Development,Sales Executive,Master,Married,6783,4,4,2,2,No,Non-Travel,11,No
EMP02876,24,Male,Sales,Manager,Master,Divorced,11373,10,1,1,2,Yes,Travel_Rarely,6,No
EMP02877,48,Female,Sales,Developer,Bachelor,Divorced,19785,21,2,2,3,No,Travel_Frequently,19,No
EMP02878,19,Female,Human Resources,Developer,High School,Married,13244,20,4,4,3,Yes,Travel_Rarely,12,No
EMP02879,53,Female,Research & Development,Laboratory Technician,Master,Divorced,9488,28,1,1,2,Yes,Travel_Frequently,5,No
EMP02880,41,Female,Human Resources,Research Scientist,Bachelor,Single,3714,40,3,4,4,No,Travel_Rarely,7,No
EMP02881,19,Male,Human Resources,Research Scientist,Master,Married,15270,15,1,3,4,No,Travel_Frequently,16,No
EMP02882,37,Female,Human Resources,Research Scientist,Bachelor,Married,15211,15,3,4,2,Yes,Travel_Rarely,15,No
EMP02883,18,Male,Human Resources,Developer,Master,Divorced,5152,23,1,1,3,No,Non-Travel,15,No
EMP02884,24,Male,Human Resources,Laboratory Technician,Bachelor,Single,15227,27,2,4,1,Yes,Travel_Rarely,22,No
EMP02885,56,Male,Human Resources,Manager,Master,Married,3505,9,3,3,2,Yes,Non-Travel,3,No
EMP02886,45,Male,Sales,Sales Executive,Master,Divorced,12475,27,1,4,1,Yes,Non-Travel,12,No
EMP02887,57,Female,Human Resources,Developer,High School,Single,10248,28,2,3,3,Yes,Travel_Rarely,2,No
EMP02888,34,Female,Research & Development,HR Executive,High School,Single,18953,2,4,4,1,No,Non-Travel,6,No
EMP02889,31,Male,Research & Development,Developer,High School,Divorced,19085,25,4,4,4,No,Travel_Frequently,8,No
EMP02890,28,Male,Human Resources,Laboratory Technician,PhD,Divorced,5385,32,1,4,1,Yes,Travel_Frequently,9,No
EMP02891,54,Female,Research & Development,Manager,PhD,Divorced,6413,33,2,4,3,No,Travel_Rarely,5,No
EMP02892,27,Male,Research & Development,Laboratory Technician,High School,Married,19356,11,1,4,1,No,Travel_Rarely,28,No
EMP02893,52,Female,Research & Development,Research Scientist,Bachelor,Married,16544,17,4,4,4,No,Travel_Rarely,22,No
EMP02894,48,Female,Research & Development,HR Executive,Bachelor,Divorced,18931,0,3,1,4,Yes,Non-Travel,13,Yes
EMP02895,26,Female,Research & Development,Research Scientist,Bachelor,Divorced,2121,18,2,3,3,No,Travel_Rarely,7,No
EMP02896,40,Female,Human Resources,HR Executive,High School,Married,2747,21,3,1,4,Yes,Non-Travel,5,No
EMP02897,27,Female,Human Resources,Sales Executive,High School,Single,8168,3,1,3,2,No,Non-Travel,10,No
EMP02898,55,Male,Research & Development,Laboratory Technician,Bachelor,Married,19166,26,3,4,4,No,Travel_Rarely,1,No
EMP02899,60,Male,Human Resources,HR Executive,Bachelor,Divorced,3341,38,2,2,3,No,Travel_Rarely,24,Yes
EMP02900,26,Female,Research & Development,HR Executive,PhD,Divorced,18000,35,3,3,1,Yes,Non-Travel,20,No
EMP02901,55,Female,Sales,Manager,Bachelor,Divorced,3019,9,4,1,3,Yes,Travel_Rarely,3,No
EMP02902,50,Male,Human Resources,Laboratory Technician,High School,Divorced,3335,13,4,2,4,Yes,Non-Travel,19,No
EMP02903,44,Male,Sales,Manager,Master,Single,19319,23,4,1,1,Yes,Non-Travel,23,No
EMP02904,19,Male,Sales,Manager,PhD,Single,10171,33,3,4,1,No,Non-Travel,23,No
EMP02905,49,Male,Human Resources,Developer,Bachelor,Divorced,7367,19,4,3,2,Yes,Travel_Frequently,7,No
EMP02906,31,Female,Sales,Manager,Master,Divorced,13788,32,1,3,3,No,Non-Travel,17,No
EMP02907,28,Female,Sales,Manager,PhD,Divorced,14642,40,1,4,2,No,Travel_Rarely,16,No
EMP02908,59,Female,Sales,Manager,PhD,Divorced,15003,29,1,1,1,No,Travel_Rarely,8,No
EMP02909,48,Female,Human Resources,Research Scientist,Bachelor,Single,19523,37,3,4,1,Yes,Travel_Frequently,19,Yes
EMP02910,58,Female,Research & Development,Manager,Master,Single,14001,35,3,3,4,No,Travel_Frequently,12,No
EMP02911,46,Male,Sales,HR Executive,PhD,Divorced,9536,17,1,2,3,No,Non-Travel,4,No
EMP02912,25,Male,Human Resources,Sales Executive,Master,Married,13111,33,4,2,2,Yes,Travel_Rarely,30,No
EMP02913,30,Female,Human Resources,Sales Executive,High School,Divorced,16532,4,4,2,4,Yes,Travel_Rarely,29,Yes
EMP02914,31,Female,Sales,Developer,PhD,Single,17946,30,4,1,2,No,Travel_Frequently,18,No
EMP02915,52,Female,Research & Development,Laboratory Technician,Master,Divorced,5322,5,1,4,2,Yes,Non-Travel,1,No
EMP02916,19,Female,Research & Development,Research Scientist,Master,Married,10459,12,1,1,4,No,Travel_Frequently,10,No
EMP02917,20,Female,Human Resources,Research Scientist,Master,Divorced,19976,5,2,1,3,No,Travel_Rarely,12,Yes
EMP02918,57,Male,Human Resources,Laboratory Technician,Bachelor,Divorced,18638,2,4,1,2,No,Non-Travel,11,No
EMP02919,35,Female,Sales,Developer,Bachelor,Single,11064,14,4,3,3,No,Non-Travel,2,No
EMP02920,52,Female,Human Resources,Laboratory Technician,PhD,Divorced,9162,3,4,4,1,No,Non-Travel,22,No
EMP02921,60,Male,Sales,Developer,Master,Single,12656,14,3,4,3,Yes,Travel_Frequently,26,No
EMP02922,25,Male,Sales,Sales Executive,High School,Single,7361,29,4,2,1,Yes,Non-Travel,29,No
EMP02923,48,Male,Human Resources,Research Scientist,Master,Single,11985,27,1,1,1,Yes,Travel_Rarely,19,No
EMP02924,22,Male,Research & Development,Manager,Bachelor,Married,7307,25,3,4,4,No,Non-Travel,10,No
EMP02925,18,Male,Human Resources,Sales Executive,High School,Single,2508,0,4,1,3,No,Non-Travel,28,Yes
EMP02926,35,Male,Sales,Research Scientist,Master,Divorced,15426,40,4,1,3,No,Travel_Frequently,21,No
EMP02927,28,Male,Research & Development,Developer,Master,Single,14753,13,1,1,3,Yes,Non-Travel,30,No
EMP02928,29,Male,Sales,Laboratory Technician,Bachelor,Married,15487,21,3,4,3,No,Non-Travel,14,Yes
EMP02929,45,Male,Sales,HR Executive,Master,Single,8772,35,1,4,2,No,Travel_Rarely,25,No
EMP02930,33,Female,Human Resources,Research Scientist,Bachelor,Divorced,11856,17,3,3,1,Yes,Travel_Rarely,1,Yes
EMP02931,38,Female,Human Resources,Developer,Master,Single,9394,16,4,4,3,No,Travel_Rarely,30,No
EMP02932,59,Male,Sales,HR Executive,Bachelor,Single,2699,12,2,1,2,No,Travel_Rarely,9,No
EMP02933,24,Male,Human Resources,Research Scientist,PhD,Married,9031,18,1,3,2,No,Non-Travel,18,No
EMP02934,35,Female,Human Resources,Research Scientist,PhD,Single,15757,3,2,1,2,No,Travel_Rarely,15,No
EMP02935,24,Male,Sales,Sales Executive,Bachelor,Married,11835,4,2,2,3,Yes,Travel_Frequently,3,Yes
EMP02936,47,Female,Human Resources,Sales Executive,Bachelor,Single,6919,10,4,3,1,Yes,Travel_Frequently,15,No
EMP02937,18,Female,Human Resources,Manager,High School,Single,13532,7,2,3,4,No,Travel_Rarely,3,No
EMP02938,45,Male,Sales,Sales Executive,PhD,Single,17212,8,4,2,2,Yes,Travel_Frequently,18,No
EMP02939,32,Female,Sales,Laboratory Technician,Bachelor,Single,11809,29,1,2,2,No,Non-Travel,27,No
EMP02940,56,Female,Human Resources,Developer,PhD,Single,4752,24,3,2,4,No,Non-Travel,14,No
EMP02941,43,Female,Human Resources,Laboratory Technician,Bachelor,Married,6684,27,1,2,2,Yes,Non-Travel,17,No
EMP02942,28,Female,Sales,Research Scientist,Bachelor,Divorced,15704,26,3,4,1,No,Travel_Frequently,4,No
EMP02943,47,Male,Research & Development,Manager,Bachelor,Single,7522,20,2,1,4,No,Travel_Frequently,1,No
EMP02944,30,Female,Human Resources,Manager,Bachelor,Divorced,12956,12,4,2,2,No,Non-Travel,8,Yes
EMP02945,52,Male,Human Resources,Laboratory Technician,Bachelor,Married,14591,34,2,1,4,Yes,Non-Travel,26,No
EMP02946,39,Female,Research & Development,Laboratory Technician,PhD,Single,17175,27,3,1,2,No,Non-Travel,14,No
EMP02947,40,Male,Research & Development,Sales Executive,PhD,Divorced,18965,7,4,2,4,Yes,Travel_Rarely,28,No
EMP02948,58,Female,Human Resources,Research Scientist,Master,Divorced,11325,23,3,4,3,No,Travel_Frequently,17,No
EMP02949,41,Male,Research & Development,Laboratory Technician,High School,Married,4089,17,2,4,2,Yes,Non-Travel,15,No
EMP02950,32,Male,Human Resources,Sales Executive,High School,Divorced,3508,4,2,2,2,No,Non-Travel,9,No
EMP02951,34,Male,Human Resources,HR Executive,Master,Married,2098,7,1,1,2,Yes,Travel_Frequently,16,No
EMP02952,50,Female,Human Resources,Research Scientist,PhD,Married,13504,10,3,3,1,Yes,Travel_Rarely,4,No
EMP02953,38,Male,Human Resources,Research Scientist,High School,Married,17651,27,2,4,1,No,Non-Travel,18,No
EMP02954,55,Male,Research & Development,HR Executive,Master,Single,8610,19,4,4,4,No,Non-Travel,7,No
EMP02955,57,Female,Sales,Manager,Master,Single,12570,21,4,1,1,Yes,Travel_Frequently,8,No
EMP02956,43,Female,Human Resources,Developer,Bachelor,Divorced,5442,35,3,4,1,Yes,Travel_Frequently,24,No
EMP02957,25,Female,Research & Development,Laboratory Technician,High School,Single,5448,6,2,1,2,No,Travel_Frequently,22,No
EMP02958,44,Female,Research & Development,Research Scientist,Bachelor,Single,3694,0,1,3,2,No,Non-Travel,7,No
EMP02959,47,Male,Sales,Developer,High School,Divorced,10694,29,3,2,1,No,Travel_Rarely,30,No
EMP02960,19,Female,Sales,Manager,Bachelor,Married,3170,5,2,4,2,No,Non-Travel,17,No
EMP02961,19,Female,Research & Development,Research Scientist,Master,Divorced,17237,25,1,2,1,Yes,Non-Travel,19,No
EMP02962,21,Male,Research & Development,Manager,Bachelor,Married,10439,37,2,2,3,No,Travel_Rarely,25,No
EMP02963,43,Male,Sales,Sales Executive,Master,Single,17338,20,1,2,3,Yes,Travel_Frequently,18,No
EMP02964,37,Male,Sales,Sales Executive,High School,Married,19633,10,3,3,4,Yes,Non-Travel,27,No
EMP02965,22,Male,Research & Development,Laboratory Technician,High School,Married,3105,15,2,2,2,No,Travel_Rarely,25,No
EMP02966,23,Female,Human Resources,Laboratory Technician,PhD,Single,11216,15,3,4,3,Yes,Travel_Frequently,20,No
EMP02967,33,Male,Sales,Manager,High School,Divorced,15942,0,3,1,4,No,Non-Travel,30,No
EMP02968,40,Male,Sales,HR Executive,Master,Single,11482,30,2,3,3,Yes,Travel_Frequently,24,No
EMP02969,35,Female,Research & Development,Research Scientist,PhD,Married,12086,13,2,4,4,Yes,Travel_Rarely,26,No
EMP02970,51,Female,Human Resources,Research Scientist,Bachelor,Married,2437,19,3,1,1,No,Non-Travel,20,No
EMP02971,20,Female,Research & Development,Research Scientist,Master,Single,12314,6,1,2,3,Yes,Travel_Frequently,21,No
EMP02972,33,Female,Human Resources,Research Scientist,PhD,Single,13104,16,4,3,3,Yes,Travel_Frequently,22,No
EMP02973,42,Female,Sales,HR Executive,Bachelor,Divorced,6795,8,1,4,1,Yes,Non-Travel,17,No
EMP02974,47,Female,Human Resources,Laboratory Technician,Master,Single,4862,16,4,1,4,Yes,Travel_Frequently,9,No
EMP02975,44,Male,Sales,Research Scientist,PhD,Divorced,12545,11,2,1,2,Yes,Travel_Rarely,6,No
EMP02976,42,Female,Sales,Developer,Master,Divorced,7142,17,4,2,3,No,Travel_Frequently,6,No
EMP02977,37,Male,Research & Development,Manager,Bachelor,Single,2818,39,4,1,4,Yes,Non-Travel,3,No
EMP02978,28,Male,Sales,Manager,High School,Married,18375,31,4,4,1,Yes,Non-Travel,4,No
EMP02979,41,Male,Research & Development,Manager,High School,Single,11555,22,2,3,2,Yes,Travel_Frequently,8,No
EMP02980,60,Female,Research & Development,Research Scientist,Bachelor,Single,11596,19,4,3,3,Yes,Travel_Rarely,27,No
EMP02981,32,Male,Human Resources,Research Scientist,High School,Divorced,16737,40,4,3,3,No,Travel_Rarely,30,No
EMP02982,56,Male,Research & Development,Laboratory Technician,High School,Divorced,15519,18,3,4,3,No,Travel_Frequently,7,Yes
EMP02983,20,Female,Sales,Developer,High School,Single,5408,3,4,2,4,No,Travel_Rarely,20,No
EMP02984,58,Female,Sales,Laboratory Technician,PhD,Single,17943,34,1,2,3,No,Travel_Frequently,9,No
EMP02985,35,Female,Human Resources,Laboratory Technician,Bachelor,Divorced,13523,5,4,2,3,No,Non-Travel,7,No
EMP02986,37,Male,Research & Development,Manager,Master,Divorced,14689,1,2,4,4,Yes,Travel_Frequently,27,Yes
EMP02987,20,Male,Human Resources,Laboratory Technician,PhD,Married,12078,0,2,4,3,No,Non-Travel,9,No
EMP02988,26,Female,Human Resources,Laboratory Technician,Master,Single,7690,33,2,3,2,No,Travel_Rarely,14,No
EMP02989,32,Female,Sales,Manager,High School,Single,2354,17,1,2,2,Yes,Travel_Rarely,20,No
EMP02990,50,Male,Research & Development,Manager,PhD,Divorced,7833,26,3,3,1,Yes,Non-Travel,7,No
EMP02991,21,Female,Sales,Manager,High School,Single,12199,33,2,3,1,Yes,Travel_Rarely,28,No
EMP02992,60,Male,Research & Development,Research Scientist,High School,Married,18735,15,4,3,1,No,Non-Travel,28,No
EMP02993,31,Female,Sales,Developer,Master,Single,5582,4,3,2,3,Yes,Travel_Frequently,17,Yes
EMP02994,38,Female,Human Resources,Sales Executive,Master,Divorced,19416,22,1,2,3,Yes,Travel_Frequently,24,Yes
EMP02995,27,Male,Human Resources,Laboratory Technician,Bachelor,Divorced,14268,29,3,4,1,Yes,Travel_Frequently,11,No
EMP02996,56,Female,Sales,Developer,Master,Single,18896,8,3,1,4,No,Non-Travel,28,No
EMP02997,57,Male,Human Resources,Manager,High School,Single,14661,6,2,2,1,No,Travel_Rarely,22,No
EMP02998,18,Female,Research & Development,Developer,Bachelor,Divorced,15192,18,3,2,4,Yes,Travel_Rarely,18,No
EMP02999,30,Female,Research & Development,HR Executive,PhD,Divorced,5036,5,1,3,2,No,Travel_Rarely,6,No
EMP03000,51,Male,Human Resources,Laboratory Technician,Master,Divorced,8725,34,3,2,4,Yes,Travel_Rarely,11,No
