Loan_ID,Customer_ID,Age,Annual_Income,Credit_Score,Loan_Amount,Term_Months,Interest_Rate_Pct,Loan_Purpose,Employment_Status,Home_Ownership,Debt_to_Income_Ratio,Loan_Status
LN103215,CUST203215,58,95058.72,814,19656.22,36,13.78,Credit Card Reinvestment,Employed,Mortgage,0.16,Fully Paid
LN103216,CUST203216,23,116889.26,741,12142.38,36,18.23,Debt Consolidation,Employed,Mortgage,0.18,Fully Paid
LN103217,CUST203217,36,82127.13,535,20529.47,36,22.72,Credit Card Reinvestment,Employed,Own,0.08,Charged Off
LN103218,CUST203218,50,68029.82,751,3066.09,36,17.54,Education,Employed,Mortgage,0.2,Fully Paid
LN103219,CUST203219,60,101816.1,742,14364.02,60,18.14,Small Business,Employed,Rent,0.06,Fully Paid
LN103220,CUST203220,22,68558.98,541,6561.09,36,22.21,Home Improvement,Employed,Mortgage,0.2,Charged Off
LN103221,CUST203221,37,75882.87,568,23200.51,60,21.27,Major Purchase,Employed,Own,0.27,Charged Off
LN103222,CUST203222,61,90025.27,606,17994.32,36,20.83,Small Business,Employed,Rent,0.28,Current
LN103223,CUST203223,32,55338.02,538,20199.54,36,23.18,Debt Consolidation,Employed,Mortgage,0.46,Current
LN103224,CUST203224,55,18000.0,568,10574.06,36,24.84,Major Purchase,Employed,Mortgage,0.22,Current
LN103225,CUST203225,63,54122.99,679,20958.49,36,16.54,Debt Consolidation,Employed,Rent,0.3,Fully Paid
LN103226,CUST203226,21,84325.02,511,6064.16,36,24.93,Small Business,Employed,Mortgage,0.1,Charged Off
LN103227,CUST203227,35,82563.77,838,7211.79,60,10.33,Debt Consolidation,Employed,Rent,0.22,Fully Paid
LN103228,CUST203228,46,98566.75,703,13598.75,36,17.04,Debt Consolidation,Self-Employed,Mortgage,0.45,Charged Off
LN103229,CUST203229,57,55079.22,535,7522.21,36,26.81,Credit Card Reinvestment,Unemployed,Mortgage,0.18,Fully Paid
LN103230,CUST203230,41,104523.13,625,20676.84,36,22.73,Debt Consolidation,Employed,Mortgage,0.17,Fully Paid
LN103231,CUST203231,51,69626.7,562,11212.35,36,23.09,Debt Consolidation,Employed,Rent,0.17,Fully Paid
LN103232,CUST203232,45,80110.33,831,6354.72,36,12.7,Home Improvement,Employed,Rent,0.24,Fully Paid
LN103233,CUST203233,43,87590.32,581,5318.54,36,22.47,Major Purchase,Employed,Mortgage,0.21,Charged Off
LN103234,CUST203234,44,30458.36,806,20579.15,60,12.3,Debt Consolidation,Employed,Rent,0.07,Fully Paid
LN103235,CUST203235,58,39877.57,798,1000.0,60,15.95,Major Purchase,Employed,Rent,0.21,Fully Paid
LN103236,CUST203236,48,39047.74,533,6911.69,36,25.66,Major Purchase,Employed,Rent,0.28,Charged Off
LN103237,CUST203237,41,91805.43,739,26223.24,36,15.79,Home Improvement,Employed,Mortgage,0.29,Current
LN103238,CUST203238,63,57363.58,596,12245.09,36,20.83,Credit Card Reinvestment,Unemployed,Rent,0.31,Fully Paid
LN103239,CUST203239,38,115689.55,548,20731.63,60,22.85,Debt Consolidation,Employed,Mortgage,0.12,Fully Paid
LN103240,CUST203240,56,65084.4,645,18419.99,60,19.71,Debt Consolidation,Employed,Mortgage,0.13,Current
LN103241,CUST203241,55,28215.65,624,13473.01,60,19.99,Debt Consolidation,Self-Employed,Mortgage,0.17,Fully Paid
LN103242,CUST203242,29,48189.56,688,1728.72,36,19.19,Debt Consolidation,Employed,Own,0.16,Fully Paid
LN103243,CUST203243,58,67934.41,556,4393.04,36,23.48,Debt Consolidation,Self-Employed,Rent,0.26,Fully Paid
LN103244,CUST203244,50,77879.75,848,4258.24,36,9.65,Debt Consolidation,Employed,Mortgage,0.21,Fully Paid
LN103245,CUST203245,64,40379.06,608,18856.41,60,18.96,Credit Card Reinvestment,Unemployed,Rent,0.48,Fully Paid
LN103246,CUST203246,54,79212.02,504,20356.64,60,26.33,Home Improvement,Unemployed,Mortgage,0.34,Charged Off
LN103247,CUST203247,52,85888.57,523,7969.48,36,22.35,Small Business,Employed,Own,0.05,Charged Off
LN103248,CUST203248,23,48976.31,720,14369.83,60,15.68,Debt Consolidation,Self-Employed,Rent,0.12,Fully Paid
LN103249,CUST203249,23,114228.93,814,15064.92,60,11.78,Debt Consolidation,Employed,Rent,0.03,Fully Paid
LN103250,CUST203250,48,51683.52,793,15625.56,36,11.42,Home Improvement,Employed,Rent,0.11,Fully Paid
LN103251,CUST203251,64,40003.05,509,8904.11,60,25.11,Debt Consolidation,Employed,Mortgage,0.08,Charged Off
LN103252,CUST203252,35,26769.44,664,28104.44,36,18.25,Major Purchase,Employed,Mortgage,0.19,Charged Off
LN103253,CUST203253,61,95516.02,714,20422.99,36,15.48,Home Improvement,Employed,Mortgage,0.07,Current
LN103254,CUST203254,43,65572.07,625,15584.67,36,23.13,Home Improvement,Employed,Rent,0.14,Fully Paid
LN103255,CUST203255,60,53017.85,766,10849.36,36,10.71,Debt Consolidation,Employed,Mortgage,0.07,Fully Paid
LN103256,CUST203256,31,28146.54,779,8331.45,60,12.54,Debt Consolidation,Employed,Mortgage,0.17,Current
LN103257,CUST203257,52,55268.73,587,18183.16,36,20.65,Home Improvement,Unemployed,Mortgage,0.15,Charged Off
LN103258,CUST203258,56,124536.13,613,11209.82,36,18.44,Debt Consolidation,Employed,Rent,0.11,Current
LN103259,CUST203259,53,18000.0,520,16069.86,36,27.59,Debt Consolidation,Employed,Rent,0.11,Charged Off
LN103260,CUST203260,44,49208.54,647,1000.0,36,22.49,Home Improvement,Employed,Own,0.12,Fully Paid
LN103261,CUST203261,59,109819.6,744,10761.65,36,14.21,Debt Consolidation,Self-Employed,Rent,0.27,Fully Paid
LN103262,CUST203262,54,96224.33,765,14127.3,36,16.3,Major Purchase,Employed,Mortgage,0.16,Fully Paid
LN103263,CUST203263,48,50734.36,716,22742.5,36,17.25,Debt Consolidation,Employed,Mortgage,0.35,Fully Paid
LN103264,CUST203264,57,70089.88,739,7621.41,60,17.92,Debt Consolidation,Employed,Rent,0.14,Fully Paid
LN103265,CUST203265,27,76573.44,731,3113.33,60,15.6,Debt Consolidation,Employed,Rent,0.38,Current
LN103266,CUST203266,24,68345.96,731,18557.78,36,16.41,Debt Consolidation,Employed,Mortgage,0.14,Fully Paid
LN103267,CUST203267,57,109611.26,741,14487.55,60,17.46,Debt Consolidation,Employed,Rent,0.22,Fully Paid
LN103268,CUST203268,21,73493.86,689,1223.81,60,19.31,Debt Consolidation,Employed,Rent,0.09,Charged Off
LN103269,CUST203269,21,93387.91,728,1622.72,36,16.11,Debt Consolidation,Employed,Mortgage,0.07,Fully Paid
LN103270,CUST203270,40,69539.97,565,9824.99,36,20.99,Debt Consolidation,Employed,Own,0.18,Charged Off
LN103271,CUST203271,39,18000.0,778,14330.02,60,12.73,Major Purchase,Employed,Mortgage,0.19,Current
LN103272,CUST203272,49,35189.68,768,26114.28,36,11.51,Major Purchase,Employed,Mortgage,0.06,Current
LN103273,CUST203273,30,40378.05,708,6350.89,36,17.86,Debt Consolidation,Employed,Own,0.04,Fully Paid
LN103274,CUST203274,38,58767.85,515,19310.22,60,24.72,Debt Consolidation,Employed,Mortgage,0.1,Charged Off
LN103275,CUST203275,48,116960.36,796,1000.0,36,13.59,Credit Card Reinvestment,Employed,Own,0.27,Fully Paid
LN103276,CUST203276,55,74060.29,719,17887.69,60,16.2,Major Purchase,Employed,Mortgage,0.12,Fully Paid
LN103277,CUST203277,63,62355.3,756,27052.68,36,13.04,Education,Employed,Mortgage,0.11,Fully Paid
LN103278,CUST203278,51,95963.95,767,16133.64,36,14.79,Debt Consolidation,Employed,Mortgage,0.33,Fully Paid
LN103279,CUST203279,47,28702.91,728,9654.68,36,16.79,Home Improvement,Employed,Own,0.12,Fully Paid
LN103280,CUST203280,31,52757.62,618,24860.29,36,18.98,Credit Card Reinvestment,Self-Employed,Mortgage,0.25,Charged Off
LN103281,CUST203281,58,49066.78,677,17791.05,60,17.88,Major Purchase,Employed,Mortgage,0.37,Current
LN103282,CUST203282,25,74951.04,519,16228.76,36,23.27,Debt Consolidation,Self-Employed,Rent,0.22,Charged Off
LN103283,CUST203283,28,87395.91,535,6858.14,60,23.28,Credit Card Reinvestment,Employed,Own,0.24,Fully Paid
LN103284,CUST203284,54,76787.14,834,17910.16,36,9.94,Debt Consolidation,Employed,Rent,0.23,Fully Paid
LN103285,CUST203285,32,77182.91,607,9522.27,36,20.32,Debt Consolidation,Employed,Rent,0.06,Current
LN103286,CUST203286,58,55972.27,688,17491.54,60,19.92,Home Improvement,Employed,Mortgage,0.28,Current
LN103287,CUST203287,21,73019.0,677,15388.31,36,17.17,Debt Consolidation,Employed,Rent,0.16,Current
LN103288,CUST203288,51,44004.05,595,23672.93,60,20.18,Credit Card Reinvestment,Self-Employed,Rent,0.11,Fully Paid
LN103289,CUST203289,24,81853.47,814,10391.95,36,11.51,Credit Card Reinvestment,Employed,Rent,0.12,Fully Paid
LN103290,CUST203290,25,52484.92,519,13805.23,60,23.95,Major Purchase,Employed,Rent,0.16,Charged Off
LN103291,CUST203291,50,36962.26,663,21386.51,36,21.17,Debt Consolidation,Self-Employed,Rent,0.19,Current
LN103292,CUST203292,44,65945.49,596,13111.7,60,23.27,Debt Consolidation,Employed,Mortgage,0.25,Fully Paid
LN103293,CUST203293,23,18000.0,642,14827.79,60,19.1,Debt Consolidation,Employed,Mortgage,0.14,Current
LN103294,CUST203294,31,101859.25,561,11746.15,36,21.6,Home Improvement,Unemployed,Rent,0.13,Fully Paid
LN103295,CUST203295,24,84927.47,741,13690.83,36,12.72,Credit Card Reinvestment,Employed,Mortgage,0.09,Fully Paid
LN103296,CUST203296,46,73424.25,737,20367.66,36,14.15,Debt Consolidation,Employed,Mortgage,0.28,Fully Paid
LN103297,CUST203297,47,24407.88,630,29687.3,36,16.84,Home Improvement,Employed,Rent,0.11,Fully Paid
LN103298,CUST203298,63,47495.25,592,1571.99,36,22.43,Home Improvement,Employed,Mortgage,0.3,Current
LN103299,CUST203299,47,66013.96,590,4879.85,36,23.4,Debt Consolidation,Employed,Rent,0.11,Charged Off
LN103300,CUST203300,62,58422.38,632,13868.19,36,19.16,Credit Card Reinvestment,Employed,Mortgage,0.23,Fully Paid
LN103301,CUST203301,26,22785.88,622,15397.15,36,20.7,Home Improvement,Employed,Rent,0.04,Fully Paid
LN103302,CUST203302,35,32089.27,841,13258.78,60,9.73,Major Purchase,Employed,Own,0.09,Fully Paid
LN103303,CUST203303,50,57922.64,617,10573.77,60,17.41,Credit Card Reinvestment,Unemployed,Rent,0.05,Fully Paid
LN103304,CUST203304,62,32917.77,697,5141.14,60,17.2,Debt Consolidation,Self-Employed,Mortgage,0.25,Fully Paid
LN103305,CUST203305,57,99284.68,781,10113.88,36,14.34,Home Improvement,Employed,Rent,0.03,Fully Paid
LN103306,CUST203306,57,77363.46,500,21537.89,36,27.56,Credit Card Reinvestment,Employed,Mortgage,0.06,Fully Paid
LN103307,CUST203307,62,44913.4,710,15744.53,36,19.69,Debt Consolidation,Employed,Rent,0.12,Current
LN103308,CUST203308,57,94228.87,762,20404.5,60,14.1,Major Purchase,Employed,Rent,0.23,Fully Paid
LN103309,CUST203309,55,89192.66,831,5372.69,36,13.13,Debt Consolidation,Self-Employed,Rent,0.15,Charged Off
LN103310,CUST203310,43,72223.96,711,26553.15,36,17.03,Home Improvement,Unemployed,Rent,0.27,Current
LN103311,CUST203311,26,64010.34,586,10504.92,36,21.56,Small Business,Employed,Mortgage,0.16,Current
LN103312,CUST203312,24,57538.15,652,18801.61,36,18.86,Home Improvement,Employed,Rent,0.06,Fully Paid
LN103313,CUST203313,38,51501.53,849,13999.36,36,10.82,Home Improvement,Employed,Mortgage,0.19,Fully Paid
LN103314,CUST203314,29,31580.2,686,10679.89,36,17.41,Debt Consolidation,Employed,Mortgage,0.13,Fully Paid
LN103315,CUST203315,49,103208.22,560,18462.55,36,25.08,Debt Consolidation,Employed,Rent,0.09,Charged Off
LN103316,CUST203316,33,51987.17,784,19804.08,36,13.96,Home Improvement,Employed,Rent,0.2,Fully Paid
LN103317,CUST203317,37,65705.02,594,36504.11,36,23.85,Home Improvement,Self-Employed,Mortgage,0.24,Fully Paid
LN103318,CUST203318,52,42243.8,773,20114.16,36,12.73,Debt Consolidation,Employed,Mortgage,0.13,Fully Paid
LN103319,CUST203319,42,58513.74,540,19994.15,60,19.15,Small Business,Employed,Rent,0.11,Fully Paid
LN103320,CUST203320,24,136269.44,646,24159.05,36,18.47,Debt Consolidation,Employed,Mortgage,0.31,Current
LN103321,CUST203321,25,46850.05,745,19254.83,36,13.95,Home Improvement,Unemployed,Mortgage,0.08,Fully Paid
LN103322,CUST203322,57,101214.89,631,14690.28,60,17.52,Home Improvement,Employed,Rent,0.19,Current
LN103323,CUST203323,61,64304.86,796,17605.8,60,15.11,Home Improvement,Employed,Mortgage,0.21,Current
LN103324,CUST203324,33,81998.46,622,21838.46,36,18.12,Home Improvement,Self-Employed,Rent,0.27,Fully Paid
LN103325,CUST203325,54,96114.51,642,26126.11,36,20.19,Debt Consolidation,Employed,Rent,0.16,Current
LN103326,CUST203326,42,71806.68,681,2914.52,60,20.78,Small Business,Employed,Rent,0.12,Fully Paid
LN103327,CUST203327,43,56207.32,691,1000.0,36,15.64,Home Improvement,Employed,Mortgage,0.14,Current
LN103328,CUST203328,23,60347.73,706,25787.0,60,16.41,Home Improvement,Employed,Mortgage,0.19,Fully Paid
LN103329,CUST203329,62,61189.29,730,8620.32,36,17.83,Credit Card Reinvestment,Employed,Rent,0.18,Charged Off
LN103330,CUST203330,54,111609.26,521,1736.54,60,23.54,Debt Consolidation,Employed,Rent,0.11,Fully Paid
LN103331,CUST203331,52,27896.86,579,1000.0,36,22.34,Major Purchase,Employed,Mortgage,0.29,Charged Off
LN103332,CUST203332,41,20731.83,629,29414.78,60,20.8,Home Improvement,Employed,Rent,0.2,Charged Off
LN103333,CUST203333,64,22398.68,791,22020.9,36,13.62,Credit Card Reinvestment,Employed,Mortgage,0.01,Fully Paid
LN103334,CUST203334,41,42651.71,775,8639.26,60,13.33,Major Purchase,Self-Employed,Rent,0.22,Fully Paid
LN103335,CUST203335,64,82502.08,822,8969.97,36,10.95,Small Business,Employed,Mortgage,0.27,Current
LN103336,CUST203336,31,84035.48,554,15438.91,36,21.2,Debt Consolidation,Employed,Rent,0.05,Current
LN103337,CUST203337,59,49812.43,565,21875.12,36,23.29,Major Purchase,Employed,Mortgage,0.42,Charged Off
LN103338,CUST203338,24,64287.71,726,12647.94,60,14.97,Debt Consolidation,Employed,Rent,0.39,Fully Paid
LN103339,CUST203339,21,37092.53,525,8711.77,36,25.79,Credit Card Reinvestment,Employed,Mortgage,0.27,Charged Off
LN103340,CUST203340,48,39411.19,752,24080.37,36,17.3,Debt Consolidation,Employed,Mortgage,0.06,Fully Paid
LN103341,CUST203341,44,79496.67,696,14793.29,36,15.42,Debt Consolidation,Employed,Rent,0.1,Fully Paid
LN103342,CUST203342,55,91192.1,629,13466.99,60,20.95,Debt Consolidation,Self-Employed,Mortgage,0.1,Current
LN103343,CUST203343,33,53079.53,742,19737.0,36,18.41,Debt Consolidation,Employed,Rent,0.1,Current
LN103344,CUST203344,54,105875.38,811,1000.0,36,11.28,Debt Consolidation,Self-Employed,Rent,0.08,Fully Paid
LN103345,CUST203345,31,89140.13,711,18793.08,60,18.36,Credit Card Reinvestment,Employed,Own,0.2,Charged Off
LN103346,CUST203346,56,104793.15,689,18287.33,60,18.28,Debt Consolidation,Employed,Rent,0.18,Current
LN103347,CUST203347,37,57476.55,789,3968.67,36,14.88,Credit Card Reinvestment,Employed,Rent,0.12,Current
LN103348,CUST203348,55,103017.16,725,1000.0,36,14.87,Debt Consolidation,Employed,Rent,0.39,Fully Paid
LN103349,CUST203349,38,119488.57,745,10485.11,36,18.06,Debt Consolidation,Employed,Mortgage,0.2,Fully Paid
LN103350,CUST203350,60,54687.06,555,16463.79,36,21.8,Home Improvement,Employed,Own,0.19,Charged Off
LN103351,CUST203351,42,61145.77,554,17278.97,36,23.8,Debt Consolidation,Employed,Rent,0.15,Charged Off
LN103352,CUST203352,44,41307.04,775,28632.37,36,13.91,Debt Consolidation,Employed,Mortgage,0.1,Fully Paid
LN103353,CUST203353,39,36394.62,805,16467.36,60,13.6,Education,Employed,Rent,0.1,Charged Off
LN103354,CUST203354,57,36686.22,839,3809.39,36,9.96,Debt Consolidation,Employed,Rent,0.18,Current
LN103355,CUST203355,59,44713.35,652,12992.23,60,17.08,Credit Card Reinvestment,Employed,Mortgage,0.24,Fully Paid
LN103356,CUST203356,41,71868.45,552,4610.85,36,23.35,Debt Consolidation,Employed,Mortgage,0.16,Charged Off
LN103357,CUST203357,28,45770.01,610,13567.17,36,20.05,Small Business,Self-Employed,Rent,0.02,Fully Paid
LN103358,CUST203358,48,71104.06,703,26271.29,36,16.28,Debt Consolidation,Employed,Mortgage,0.17,Current
LN103359,CUST203359,25,71621.13,611,18673.94,60,21.38,Small Business,Employed,Rent,0.04,Charged Off
LN103360,CUST203360,37,53246.89,824,9233.72,36,9.8,Debt Consolidation,Employed,Rent,0.16,Fully Paid
LN103361,CUST203361,57,63434.07,757,19738.73,36,16.53,Debt Consolidation,Employed,Own,0.13,Fully Paid
LN103362,CUST203362,56,51802.19,515,8777.74,36,24.58,Home Improvement,Employed,Mortgage,0.22,Current
LN103363,CUST203363,39,57231.51,849,1000.0,36,12.18,Home Improvement,Employed,Mortgage,0.08,Fully Paid
LN103364,CUST203364,47,44778.43,665,5132.13,36,19.19,Debt Consolidation,Employed,Mortgage,0.16,Current
LN103365,CUST203365,54,67102.62,800,18667.52,60,13.87,Debt Consolidation,Employed,Rent,0.03,Fully Paid
LN103366,CUST203366,31,49986.35,779,21178.69,60,12.04,Major Purchase,Employed,Mortgage,0.12,Fully Paid
LN103367,CUST203367,32,35848.35,657,28741.18,36,20.47,Debt Consolidation,Employed,Rent,0.29,Fully Paid
LN103368,CUST203368,41,79835.72,748,17729.44,60,15.49,Home Improvement,Employed,Mortgage,0.22,Current
LN103369,CUST203369,31,80682.28,680,25777.27,36,17.09,Home Improvement,Employed,Mortgage,0.19,Current
LN103370,CUST203370,59,92792.46,690,20040.75,60,17.21,Credit Card Reinvestment,Employed,Own,0.19,Fully Paid
LN103371,CUST203371,48,39390.07,638,22499.22,36,20.02,Debt Consolidation,Employed,Mortgage,0.12,Fully Paid
LN103372,CUST203372,25,52976.82,577,23813.76,60,22.19,Home Improvement,Employed,Rent,0.29,Charged Off
LN103373,CUST203373,37,70762.39,835,18896.14,60,12.5,Debt Consolidation,Employed,Mortgage,0.33,Fully Paid
LN103374,CUST203374,40,52449.0,549,23598.79,60,25.52,Debt Consolidation,Employed,Rent,0.04,Current
LN103375,CUST203375,61,79272.8,584,9411.58,36,20.09,Home Improvement,Employed,Mortgage,0.21,Current
LN103376,CUST203376,32,77448.32,682,1000.0,36,18.85,Small Business,Self-Employed,Mortgage,0.2,Fully Paid
LN103377,CUST203377,26,76982.38,682,20205.92,60,17.56,Debt Consolidation,Employed,Rent,0.38,Fully Paid
LN103378,CUST203378,37,101491.68,503,17998.23,60,26.59,Debt Consolidation,Employed,Own,0.11,Charged Off
LN103379,CUST203379,39,81101.93,816,7997.82,36,14.8,Credit Card Reinvestment,Employed,Own,0.05,Current
LN103380,CUST203380,46,68847.28,610,4900.38,36,20.89,Debt Consolidation,Unemployed,Own,0.21,Current
LN103381,CUST203381,64,60161.61,833,16045.4,36,12.61,Credit Card Reinvestment,Employed,Rent,0.17,Fully Paid
LN103382,CUST203382,64,61903.4,838,20735.38,36,13.3,Education,Employed,Mortgage,0.15,Fully Paid
LN103383,CUST203383,52,38394.75,750,19159.28,60,16.5,Education,Employed,Own,0.08,Fully Paid
LN103384,CUST203384,26,20857.25,632,6842.84,60,21.61,Debt Consolidation,Employed,Mortgage,0.22,Charged Off
LN103385,CUST203385,56,76593.9,599,8636.93,36,20.59,Home Improvement,Employed,Rent,0.18,Charged Off
LN103386,CUST203386,58,95590.82,671,20355.88,60,17.38,Small Business,Employed,Mortgage,0.11,Fully Paid
LN103387,CUST203387,31,56747.13,786,15581.49,36,11.86,Debt Consolidation,Employed,Mortgage,0.38,Fully Paid
LN103388,CUST203388,53,104677.35,618,23481.23,36,19.99,Home Improvement,Unemployed,Mortgage,0.12,Fully Paid
LN103389,CUST203389,44,60587.19,849,12413.82,36,10.91,Debt Consolidation,Unemployed,Rent,0.35,Fully Paid
LN103390,CUST203390,43,18000.0,674,20916.2,60,17.82,Debt Consolidation,Employed,Rent,0.28,Current
LN103391,CUST203391,35,87956.23,529,14682.8,60,24.58,Education,Employed,Mortgage,0.08,Fully Paid
LN103392,CUST203392,47,53017.79,554,9217.59,36,23.62,Credit Card Reinvestment,Self-Employed,Mortgage,0.05,Current
LN103393,CUST203393,31,90219.47,695,22425.3,36,17.1,Debt Consolidation,Self-Employed,Mortgage,0.11,Fully Paid
LN103394,CUST203394,37,33061.81,540,7059.51,36,23.92,Major Purchase,Self-Employed,Rent,0.23,Charged Off
LN103395,CUST203395,34,75301.1,672,15593.22,36,19.36,Home Improvement,Employed,Rent,0.2,Current
LN103396,CUST203396,47,44988.47,829,16419.89,36,10.64,Small Business,Employed,Rent,0.07,Fully Paid
LN103397,CUST203397,38,70035.12,718,14037.69,36,17.68,Debt Consolidation,Employed,Rent,0.27,Charged Off
LN103398,CUST203398,48,84165.17,707,22926.4,60,15.8,Debt Consolidation,Self-Employed,Mortgage,0.32,Fully Paid
LN103399,CUST203399,24,78360.03,657,19580.92,36,20.88,Debt Consolidation,Employed,Rent,0.29,Fully Paid
LN103400,CUST203400,27,66734.2,832,18627.43,36,11.97,Home Improvement,Employed,Mortgage,0.12,Fully Paid
LN103401,CUST203401,55,30538.52,727,15547.7,36,16.02,Debt Consolidation,Employed,Mortgage,0.24,Fully Paid
LN103402,CUST203402,29,83258.6,584,29850.62,36,18.96,Debt Consolidation,Employed,Rent,0.12,Current
LN103403,CUST203403,28,90785.76,672,26717.34,36,19.11,Education,Self-Employed,Own,0.17,Fully Paid
LN103404,CUST203404,37,38925.07,744,22355.43,36,15.38,Small Business,Employed,Mortgage,0.15,Current
LN103405,CUST203405,37,42599.27,672,21040.82,36,18.38,Credit Card Reinvestment,Employed,Mortgage,0.16,Current
LN103406,CUST203406,53,91838.93,834,10181.93,60,11.5,Small Business,Unemployed,Own,0.18,Current
LN103407,CUST203407,52,59788.96,711,14607.37,36,17.5,Small Business,Employed,Rent,0.03,Fully Paid
LN103408,CUST203408,28,43247.17,583,20086.57,36,22.92,Credit Card Reinvestment,Self-Employed,Rent,0.23,Fully Paid
LN103409,CUST203409,39,71813.86,672,23412.65,60,18.85,Home Improvement,Employed,Rent,0.05,Current
LN103410,CUST203410,58,49036.89,682,22136.38,36,19.7,Small Business,Employed,Mortgage,0.33,Fully Paid
LN103411,CUST203411,23,69026.05,632,19647.7,36,18.64,Home Improvement,Employed,Mortgage,0.23,Fully Paid
